"Date","Value","Country"
"1934-07-01","26.822","Afghanistan"
"1934-08-01","25.992","Afghanistan"
"1934-09-01","19.714","Afghanistan"
"1934-10-01","12.591","Afghanistan"
"1934-11-01","6.303","Afghanistan"
"1934-12-01","3.682","Afghanistan"
"1935-01-01","-2.635","Afghanistan"
"1935-02-01","3.948","Afghanistan"
"1935-03-01","8.573","Afghanistan"
"1935-04-01","12.665","Afghanistan"
"1935-05-01","19.057","Afghanistan"
"1935-06-01","22.939","Afghanistan"
"1935-07-01","26.759","Afghanistan"
"1935-08-01","25.581","Afghanistan"
"1935-09-01","19.913","Afghanistan"
"1935-10-01","13.35","Afghanistan"
"1935-11-01","7.108","Afghanistan"
"1935-12-01","2.297","Afghanistan"
"1936-01-01","-1.144","Afghanistan"
"1936-02-01","4.284","Afghanistan"
"1936-03-01","6.326","Afghanistan"
"1936-04-01","14.083","Afghanistan"
"1936-05-01","22.309","Afghanistan"
"1936-06-01","25.54","Afghanistan"
"1936-07-01","26.746","Afghanistan"
"1936-08-01","24.505","Afghanistan"
"1936-09-01","21.428","Afghanistan"
"1936-10-01","15.616","Afghanistan"
"1936-11-01","7.199","Afghanistan"
"1936-12-01","1.197","Afghanistan"
"1937-01-01","-1.09","Afghanistan"
"1937-02-01","3.787","Afghanistan"
"1937-03-01","6.127","Afghanistan"
"1937-04-01","12.546","Afghanistan"
"1937-05-01","20.853","Afghanistan"
"1937-06-01","25.716","Afghanistan"
"1937-07-01","27.359","Afghanistan"
"1937-08-01","25.906","Afghanistan"
"1937-09-01","20.411","Afghanistan"
"1937-10-01","13.08","Afghanistan"
"1937-11-01","6.85","Afghanistan"
"1937-12-01","1.314","Afghanistan"
"1938-01-01","1.23","Afghanistan"
"1938-02-01","3.747","Afghanistan"
"1938-03-01","7.802","Afghanistan"
"1938-04-01","15.854","Afghanistan"
"1938-05-01","22.883","Afghanistan"
"1938-06-01","24.462","Afghanistan"
"1938-07-01","26.175","Afghanistan"
"1938-08-01","25.362","Afghanistan"
"1938-09-01","20.1","Afghanistan"
"1938-10-01","13.75","Afghanistan"
"1938-11-01","6.019","Afghanistan"
"1938-12-01","3.151","Afghanistan"
"1939-01-01","1.718","Afghanistan"
"1939-02-01","2.809","Afghanistan"
"1939-03-01","5.912","Afghanistan"
"1939-04-01","11.406","Afghanistan"
"1939-05-01","19.604","Afghanistan"
"1939-06-01","26.431","Afghanistan"
"1939-07-01","26.743","Afghanistan"
"1939-08-01","25.204","Afghanistan"
"1939-09-01","21.184","Afghanistan"
"1939-10-01","14.476","Afghanistan"
"1939-11-01","8.994","Afghanistan"
"1939-12-01","5.462","Afghanistan"
"1940-01-01","2.68","Afghanistan"
"1940-02-01","4.924","Afghanistan"
"1940-03-01","6.569","Afghanistan"
"1940-04-01","14.405","Afghanistan"
"1940-05-01","20.753","Afghanistan"
"1940-06-01","25.933","Afghanistan"
"1940-07-01","27.601","Afghanistan"
"1940-08-01","24.466","Afghanistan"
"1940-09-01","20.528","Afghanistan"
"1940-10-01","15.72","Afghanistan"
"1940-11-01","9.065","Afghanistan"
"1940-12-01","4.164","Afghanistan"
"1941-01-01","1.14","Afghanistan"
"1941-02-01","6.495","Afghanistan"
"1941-03-01","11.097","Afghanistan"
"1941-04-01","15.906","Afghanistan"
"1941-05-01","22.375","Afghanistan"
"1941-06-01","26.25","Afghanistan"
"1941-07-01","26.704","Afghanistan"
"1941-08-01","25.966","Afghanistan"
"1941-09-01","20.212","Afghanistan"
"1941-10-01","16.967","Afghanistan"
"1941-11-01","8.983","Afghanistan"
"1941-12-01","3.938","Afghanistan"
"1942-01-01","1.523","Afghanistan"
"1942-02-01","2.212","Afghanistan"
"1942-03-01","10.203","Afghanistan"
"1942-04-01","15.302","Afghanistan"
"1942-05-01","21.021","Afghanistan"
"1942-06-01","24.49","Afghanistan"
"1942-07-01","27.037","Afghanistan"
"1942-08-01","24.528","Afghanistan"
"1942-09-01","19.882","Afghanistan"
