unix,ds,symbol,open,high,low,close,Volume NEO,Volume USDT,tradecount,Value
1.60298E+12,2020-10-18,NEO/USDT,17.192,18.11,17.152,17.428,541886.65,9481484.233,55883,17.631
1.60307E+12,2020-10-19,NEO/USDT,17.426,17.666,17.083,17.569,875396.177,15236132.61,99526,17.3745
1.60315E+12,2020-10-20,NEO/USDT,17.572,18.03,16.877,16.948,771951.745,13581645.45,50228,17.4535
1.60324E+12,2020-10-21,NEO/USDT,16.954,18.816,16.896,18.332,849989.241,15349791.98,53564,17.856
1.60332E+12,2020-10-22,NEO/USDT,18.32,19.179,18.249,18.653,544112.952,10193742.94,33712,18.714
1.60341E+12,2020-10-23,NEO/USDT,18.654,18.66,17.814,18.136,401195.865,7351018.314,23547,18.237
1.6035E+12,2020-10-24,NEO/USDT,18.122,18.466,17.96,18.312,244688.958,4450495.803,16366,18.213
1.60358E+12,2020-10-25,NEO/USDT,18.304,18.461,17.603,17.865,293708.581,5273158.517,17582,18.032
1.60367E+12,2020-10-26,NEO/USDT,17.852,18.145,16.609,17.084,413992.428,7165852.819,24572,17.377
1.60376E+12,2020-10-27,NEO/USDT,17.078,17.437,16.853,17.007,337381.975,5794252.362,18977,17.145
1.60384E+12,2020-10-28,NEO/USDT,16.999,17.133,15.7,15.87,601156.71,9793937.916,30480,16.4165
1.60393E+12,2020-10-29,NEO/USDT,15.869,16.083,14.945,15.276,484396.141,7521813.324,30964,15.514
1.60402E+12,2020-10-30,NEO/USDT,15.286,15.494,13.974,14.788,652024.828,9493800.573,41038,14.734
1.6041E+12,2020-10-31,NEO/USDT,14.787,15.186,14.56,14.702,430595.933,6394117.626,43996,14.873
1.60419E+12,2020-11-01,NEO/USDT,14.712,15.043,14.541,14.941,279497.208,4130967.061,30303,14.792
1.60428E+12,2020-11-02,NEO/USDT,14.949,15.83,14.945,15.215,744506.878,11417709.42,47028,15.3875
1.60436E+12,2020-11-03,NEO/USDT,15.227,15.493,14.118,14.676,664268.97,9757758.288,28032,14.8055
1.60445E+12,2020-11-04,NEO/USDT,14.688,14.697,13.457,14.049,826887.897,11582515.4,52897,14.077
1.60453E+12,2020-11-05,NEO/USDT,14.058,14.644,13.814,14.401,740857.826,10566572.91,53348,14.229
1.60462E+12,2020-11-06,NEO/USDT,14.401,16,14.335,15.712,1023297.291,15706083.17,69543,15.1675
1.60471E+12,2020-11-07,NEO/USDT,15.716,16.641,14.534,14.813,1555065.047,24292153.07,89558,15.5875
1.60479E+12,2020-11-08,NEO/USDT,14.823,15.7,14.65,15.45,569881.282,8722611.846,59165,15.175
1.60488E+12,2020-11-09,NEO/USDT,15.439,15.588,14.812,15.378,551163.965,8381852.05,54845,15.2
1.60497E+12,2020-11-10,NEO/USDT,15.386,15.839,15.138,15.585,427628.259,6638452.505,22666,15.4885
1.60505E+12,2020-11-11,NEO/USDT,15.59,15.982,15.388,15.391,390521.056,6117851.146,22734,15.685
1.60514E+12,2020-11-12,NEO/USDT,15.398,15.988,15.179,15.456,419161.781,6523542.232,22730,15.5835
1.60523E+12,2020-11-13,NEO/USDT,15.442,16.15,15.346,16.007,446932.362,7052123.07,24764,15.748
1.60531E+12,2020-11-14,NEO/USDT,16.016,16.28,15.39,15.684,346307.812,5448773.455,17401,15.835
1.6054E+12,2020-11-15,NEO/USDT,15.684,15.957,14.987,15.317,507385.41,7877200.744,24052,15.472
1.60548E+12,2020-11-16,NEO/USDT,15.317,15.887,15.139,15.72,419532.815,6555570.228,21827,15.513
1.60557E+12,2020-11-17,NEO/USDT,15.725,16.667,15.657,16.15,907880.614,14754502.01,45110,16.162
1.60566E+12,2020-11-18,NEO/USDT,16.15,16.349,15.2,15.718,745015.389,11776085.78,37411,15.7745
1.60574E+12,2020-11-19,NEO/USDT,15.722,16.27,15.392,16.095,474683.487,7524976.436,26794,15.831
1.60583E+12,2020-11-20,NEO/USDT,16.1,16.834,16.076,16.444,831601.111,13704464.19,43915,16.455
1.60592E+12,2020-11-21,NEO/USDT,16.436,18.35,16.409,18.32,1547983.591,27229051.33,77464,17.3795
1.606E+12,2020-11-22,NEO/USDT,18.303,18.598,16.377,17.18,1360985.087,23740839.53,64146,17.4875
1.60609E+12,2020-11-23,NEO/USDT,17.187,19.143,16.907,19.093,1448335.813,26294776.12,70387,18.025
1.60618E+12,2020-11-24,NEO/USDT,19.1,21.3,18.271,20.499,2941025.202,58357443.47,136446,19.7855
1.60626E+12,2020-11-25,NEO/USDT,20.499,21.829,18.648,19.711,2685891.026,55022930.44,117124,20.2385
1.60635E+12,2020-11-26,NEO/USDT,19.679,20.378,15.809,17.192,3183700.151,55075234.39,132228,18.0935
1.60644E+12,2020-11-27,NEO/USDT,17.185,17.632,16.211,17.12,906713.151,15313627.09,43426,16.9215
1.60652E+12,2020-11-28,NEO/USDT,17.107,18.05,16.523,17.533,811904.997,14147233.44,36846,17.2865
1.60661E+12,2020-11-29,NEO/USDT,17.521,17.999,16.875,17.684,828445.313,14472416.28,34086,17.437
1.60669E+12,2020-11-30,NEO/USDT,17.697,18.771,17.32,18.577,1114885.099,20181943,46958,18.0455
1.60678E+12,2020-12-01,NEO/USDT,18.58,19.32,17,17.53,1575122.631,28607843.45,70232,18.16
1.60687E+12,2020-12-02,NEO/USDT,17.52,18.439,17.208,18.026,772171.629,13836181.73,38564,17.8235
1.60695E+12,2020-12-03,NEO/USDT,18.011,19.2,17.856,18.853,947432.425,17552325.7,45791,18.528
1.60704E+12,2020-12-04,NEO/USDT,18.844,19.012,17.091,17.298,840181.061,15188311.44,40330,18.0515
1.60713E+12,2020-12-05,NEO/USDT,17.295,17.992,17.01,17.975,356080.251,6316548.112,16667,17.501
1.60721E+12,2020-12-06,NEO/USDT,17.975,18.139,17.531,17.89,354925.73,6317597.392,16070,17.835
1.6073E+12,2020-12-07,NEO/USDT,17.901,17.928,17.235,17.442,330806.512,5825362.505,14404,17.5815
1.60739E+12,2020-12-08,NEO/USDT,17.45,17.523,16.075,16.456,599020.293,10109846.9,28177,16.799
1.60747E+12,2020-12-09,NEO/USDT,16.447,17.03,15.647,16.899,667827.644,10953011.26,33022,16.3385
1.60756E+12,2020-12-10,NEO/USDT,16.892,16.965,16.02,16.238,356264.077,5866273.936,21166,16.4925
1.60764E+12,2020-12-11,NEO/USDT,16.246,16.321,15.503,15.898,426595.312,6762304.459,27232,15.912
1.60773E+12,2020-12-12,NEO/USDT,15.918,16.66,15.866,16.463,340269.213,5589811.647,19064,16.263
1.60782E+12,2020-12-13,NEO/USDT,16.474,17.733,16.38,17.261,594834.862,10263114.04,31053,17.0565
1.6079E+12,2020-12-14,NEO/USDT,17.271,17.661,16.964,17.398,323675.467,5586925.977,18413,17.3125
1.60799E+12,2020-12-15,NEO/USDT,17.398,17.554,16.716,17.103,473394.683,8107730.287,24998,17.135
1.60808E+12,2020-12-16,NEO/USDT,17.099,17.966,16.641,17.952,680260.182,11860563.1,37781,17.3035
1.60816E+12,2020-12-17,NEO/USDT,17.943,18.749,17.377,17.773,1216502.869,22099781.3,59746,18.063
1.60825E+12,2020-12-18,NEO/USDT,17.766,18.32,17.341,17.918,577286.561,10323090.99,30845,17.8305
1.60834E+12,2020-12-19,NEO/USDT,17.91,18.444,17.63,17.835,500480.475,9072340.17,27251,18.037
1.60842E+12,2020-12-20,NEO/USDT,17.842,18.49,17,17.541,797274.853,14291933.01,44333,17.745
1.60851E+12,2020-12-21,NEO/USDT,17.54,17.842,16.07,16.514,933078.237,15844729.93,48637,16.956
1.6086E+12,2020-12-22,NEO/USDT,16.526,16.921,15.756,16.516,601766.418,9880095.336,33950,16.3385
1.60868E+12,2020-12-23,NEO/USDT,16.511,16.638,12.216,13.456,1397498.272,20736248.28,68505,14.427
1.60877E+12,2020-12-24,NEO/USDT,13.452,15.3,13.066,15.269,1083876.94,15205065.09,55818,14.183
1.60885E+12,2020-12-25,NEO/USDT,15.263,15.888,14.507,15.173,789360.303,12041351.54,35926,15.1975
1.60894E+12,2020-12-26,NEO/USDT,15.173,15.7,14.244,14.984,861681.562,12786853.95,39713,14.972
1.60903E+12,2020-12-27,NEO/USDT,14.978,15.95,14.07,15.112,1197262.78,18128746.12,50699,15.01
1.60911E+12,2020-12-28,NEO/USDT,15.119,16.274,15,15.63,875918.69,13706125.43,39109,15.637
1.6092E+12,2020-12-29,NEO/USDT,15.621,15.945,14.405,15.054,926145.219,13869429.67,40673,15.175
1.60929E+12,2020-12-30,NEO/USDT,15.065,15.219,14.502,14.722,433452.601,6411504.362,23068,14.8605
1.60937E+12,2020-12-31,NEO/USDT,14.724,14.731,13.945,14.256,430603.011,6179275.356,21811,14.338
1.60946E+12,2021-01-01,NEO/USDT,14.262,14.948,14.118,14.461,507187.681,7367253.174,23522,14.533
1.60955E+12,2021-01-02,NEO/USDT,14.459,14.799,14.081,14.426,746152.937,10785489.16,33301,14.44
1.60963E+12,2021-01-03,NEO/USDT,14.422,16.333,14,16.024,1998180.266,30370571.62,79395,15.1665
1.60972E+12,2021-01-04,NEO/USDT,16.024,17.736,14.57,16.372,2317015.7,37654709.16,101237,16.153
1.6098E+12,2021-01-05,NEO/USDT,16.353,17.319,15.4,16.868,1787942.792,29533827,69261,16.3595
1.60989E+12,2021-01-06,NEO/USDT,16.872,20.65,16.526,19.535,3365659.539,62665638.88,134511,18.588
1.60998E+12,2021-01-07,NEO/USDT,19.552,22.88,18.7,20.889,4229907.792,88026710.79,190898,20.79
1.61006E+12,2021-01-08,NEO/USDT,20.906,21.5,18.524,19.724,2417082.735,48451600.45,105973,20.012
1.61015E+12,2021-01-09,NEO/USDT,19.744,21.675,19,21.338,2236328.507,45981153.35,87142,20.3375
1.61024E+12,2021-01-10,NEO/USDT,21.35,26.61,20.201,24.921,5397520.943,123409534,226070,23.4055
1.61032E+12,2021-01-11,NEO/USDT,24.906,26.715,20.2,23.658,7997726.307,182757732.3,339282,23.4575
1.61041E+12,2021-01-12,NEO/USDT,23.666,24.694,21.5,22.148,2471050.889,56583251.62,107833,23.097
1.6105E+12,2021-01-13,NEO/USDT,22.165,24,20.7,23.229,1901747.518,42042070.3,95243,22.35
1.61058E+12,2021-01-14,NEO/USDT,23.207,23.97,22.108,23.104,1567905.677,35940987.62,71663,23.039
1.61067E+12,2021-01-15,NEO/USDT,23.104,25.486,21.5,23.493,3099708.466,73590842.6,146077,23.493
1.61076E+12,2021-01-16,NEO/USDT,23.426,24.55,22.802,23.58,1747739.782,41734937.62,82725,23.676
1.61084E+12,2021-01-17,NEO/USDT,23.605,24.7,22.204,23.841,1457405.586,33989538.2,68127,23.452
