unix,ds,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount,Value
1.59762E+12,2020-08-17,BNB/USDT,23.5291,23.91,22.9584,23.4961,2423484.1,56563802,187349,23.4342
1.59771E+12,2020-08-18,BNB/USDT,23.4868,23.78,22.333,22.9705,2531759.28,58722035.45,191028,23.0565
1.5978E+12,2020-08-19,BNB/USDT,22.9802,23.25,21.8219,22.3761,2128074.03,47918443.64,188657,22.53595
1.59788E+12,2020-08-20,BNB/USDT,22.3817,23.3,22.0265,23.0888,2246864.02,51194430.2,157488,22.66325
1.59797E+12,2020-08-21,BNB/USDT,23.0909,23.32,21.5,22.0988,2493196.51,56307567.7,232840,22.41
1.59805E+12,2020-08-22,BNB/USDT,22.0994,22.2464,21.2814,22.2044,1892077.61,41544194.76,157860,21.7639
1.59814E+12,2020-08-23,BNB/USDT,22.201,22.2348,21.2841,21.8555,1618992.6,35416545.27,121599,21.75945
1.59823E+12,2020-08-24,BNB/USDT,21.8575,22.9746,21.6655,22.5953,1877744.04,42095062.82,136433,22.32005
1.59831E+12,2020-08-25,BNB/USDT,22.6016,22.6415,20.9805,21.3882,2271280.88,49614644.06,187634,21.811
1.5984E+12,2020-08-26,BNB/USDT,21.3881,22.4743,21.2651,22.1999,2500162.91,55294079.98,182142,21.8697
1.59849E+12,2020-08-27,BNB/USDT,22.2005,23.1507,21.8064,23.1127,2927744.89,65738136.38,203573,22.47855
1.59857E+12,2020-08-28,BNB/USDT,23.1127,23.5846,22.6158,23.0811,2545445.75,58714483.83,182294,23.1002
1.59866E+12,2020-08-29,BNB/USDT,23.0783,23.5,22.7416,22.9398,1854485.72,42979076.16,126196,23.1208
1.59875E+12,2020-08-30,BNB/USDT,22.9441,23.83,22.9,23.6208,1908490.67,44494524,147500,23.365
1.59883E+12,2020-08-31,BNB/USDT,23.625,23.9,22.967,23.1477,1767387.78,41283857.21,154231,23.4335
1.59892E+12,2020-09-01,BNB/USDT,23.1481,25.41,22.84,24.7028,4442974.1,105724305.3,334047,24.125
1.599E+12,2020-09-02,BNB/USDT,24.7101,25.8262,23.1215,24.7652,5879568.29,145283830.9,364240,24.47385
1.59909E+12,2020-09-03,BNB/USDT,24.7653,25.54,19.8765,20.3592,7231336.21,168929560.5,412590,22.70825
1.59918E+12,2020-09-04,BNB/USDT,20.4027,21.83,19.2,20.9712,5306193.02,110033481.4,281421,20.515
1.59926E+12,2020-09-05,BNB/USDT,20.9995,21.5539,18.011,19.4698,4589184.15,89956784.05,242523,19.78245
1.59935E+12,2020-09-06,BNB/USDT,19.4737,23.4418,18.5283,23.142,8105158.28,174973263.3,337899,20.98505
1.59944E+12,2020-09-07,BNB/USDT,23.1612,23.5545,20,22.4426,5454222.91,118861938.3,260044,21.77725
1.59952E+12,2020-09-08,BNB/USDT,22.4428,23.42,21.2739,23.2837,5158563.98,115741375.1,292313,22.34695
1.59961E+12,2020-09-09,BNB/USDT,23.2745,24.5201,22.4139,24.4716,4016452.51,94841678.36,234896,23.467
1.5997E+12,2020-09-10,BNB/USDT,24.4847,25.67,24.0568,24.5489,4199327.55,103978013.8,259800,24.8634
1.59978E+12,2020-09-11,BNB/USDT,24.5579,25.6969,23.0677,25.399,3622605.07,88276634.61,221036,24.3823
1.59987E+12,2020-09-12,BNB/USDT,25.4,28.5305,25.3575,28.505,6538679.83,175807207,369608,26.944
1.59996E+12,2020-09-13,BNB/USDT,28.5044,32.4401,27.61,31.1656,10646215.66,324162248.7,573503,30.02505
1.60004E+12,2020-09-14,BNB/USDT,31.1656,33.3888,29,31.2523,9039644.32,282868031.3,501957,31.1944
1.60013E+12,2020-09-15,BNB/USDT,31.2546,31.278,26.7123,27.1181,7931354.646,228427870.1,481264,28.99515
1.60021E+12,2020-09-16,BNB/USDT,27.1148,28.4724,25.82,27.8695,5777419.752,157849897.4,370735,27.1462
1.6003E+12,2020-09-17,BNB/USDT,27.8539,28.83,26.05,27.095,4620518.874,125923630,310389,27.44
1.60039E+12,2020-09-18,BNB/USDT,27.1106,28.75,26.5708,27.629,4243135.999,117188169.1,324521,27.6604
1.60047E+12,2020-09-19,BNB/USDT,27.6414,27.977,26.6591,27.2035,2431517.15,66209405.93,195270,27.31805
1.60056E+12,2020-09-20,BNB/USDT,27.2035,27.32,25.1247,26.316,2854262.145,75280239.48,225459,26.22235
1.60065E+12,2020-09-21,BNB/USDT,26.3167,26.68,22.1,23.1232,5251422.243,127147745.4,356722,24.39
1.60073E+12,2020-09-22,BNB/USDT,23.1273,24.565,22.6666,24.0468,3289566.923,78154701.51,201274,23.6158
1.60082E+12,2020-09-23,BNB/USDT,24.0468,24.3437,22.4514,22.8331,3134141.774,73949538.77,195891,23.39755
1.60091E+12,2020-09-24,BNB/USDT,22.8448,24.6999,22.5661,24.5745,3284994.641,78161095.39,190772,23.633
