unix,ds,symbol,open,high,low,close,Volume ETC,Volume USDT,tradecount,Value
1.57697E+12,2019-12-22,ETC/USDT,4.0853,4.2575,4.0505,4.1929,1055432.02,4417280.869,15302,4.154
1.57706E+12,2019-12-23,ETC/USDT,4.1965,4.2365,3.9413,3.9901,1320615.35,5438276.819,19959,4.0889
1.57715E+12,2019-12-24,ETC/USDT,3.9928,4.0075,3.8776,3.9346,1104352.29,4360875.563,15289,3.94255
1.57723E+12,2019-12-25,ETC/USDT,3.933,4.0893,3.8933,4.0403,904092.02,3623991.098,12229,3.9913
1.57732E+12,2019-12-26,ETC/USDT,4.0403,4.7234,4.0342,4.49,3261996.01,14425087.8,48832,4.3788
1.5774E+12,2019-12-27,ETC/USDT,4.4901,4.68,4.35,4.5117,2703751.65,12186117.68,37512,4.515
1.57749E+12,2019-12-28,ETC/USDT,4.5091,4.5581,4.3717,4.4137,1008662.04,4502910.934,13831,4.4649
1.57758E+12,2019-12-29,ETC/USDT,4.4136,4.8589,4.3891,4.6434,1966063.87,9124725.292,30313,4.624
1.57766E+12,2019-12-30,ETC/USDT,4.6436,4.8651,4.5275,4.6243,2259306.03,10527535.26,33352,4.6963
1.57775E+12,2019-12-31,ETC/USDT,4.6246,4.775,4.4328,4.4945,2424343.65,11122226.36,37407,4.6039
1.57784E+12,2020-01-01,ETC/USDT,4.4945,4.5742,4.4723,4.5035,526602.35,2385793,8830,4.52325
1.57792E+12,2020-01-02,ETC/USDT,4.507,4.5123,4.168,4.2283,1838183.26,7997201.932,32159,4.34015
1.57801E+12,2020-01-03,ETC/USDT,4.2329,4.6299,4.1791,4.5768,2720581.72,12019934.73,43621,4.4045
1.5781E+12,2020-01-04,ETC/USDT,4.5769,4.7842,4.5207,4.7598,1679464.53,7800905.878,29548,4.65245
1.57818E+12,2020-01-05,ETC/USDT,4.7587,5.0052,4.7325,4.8784,2448806.94,11936684.62,43325,4.86885
1.57827E+12,2020-01-06,ETC/USDT,4.8783,5.1559,4.8411,5.0333,2444397.79,12212393.24,44650,4.9985
1.57836E+12,2020-01-07,ETC/USDT,5.0306,5.079,4.712,4.8344,2580872.33,12563256.17,48171,4.8955
1.57844E+12,2020-01-08,ETC/USDT,4.8352,5.0589,4.6938,4.9521,2433430.68,11896433.29,44279,4.87635
1.57853E+12,2020-01-09,ETC/USDT,4.952,5.21,4.8724,5.1848,2404361.04,12131560.67,44344,5.0412
1.57861E+12,2020-01-10,ETC/USDT,5.1866,5.4013,4.9102,5.36,4501794.17,23213328.24,85458,5.15575
1.5787E+12,2020-01-11,ETC/USDT,5.3608,5.8289,5.3167,5.5704,5110726.49,28591483.55,97275,5.5728
1.57879E+12,2020-01-12,ETC/USDT,5.5685,5.6472,5.3599,5.5765,2130708.1,11754089.38,45610,5.50355
1.57887E+12,2020-01-13,ETC/USDT,5.5802,5.5987,5.3106,5.4677,1110546.67,6042163.756,25993,5.45465
1.57896E+12,2020-01-14,ETC/USDT,5.4725,7.0163,5.4711,6.7895,8355276.02,53084632.46,178874,6.2437
1.57905E+12,2020-01-15,ETC/USDT,6.7834,8.1277,6.6222,7.9911,10584307.67,78218480.95,264958,7.37495
1.57913E+12,2020-01-16,ETC/USDT,7.9864,8.65,7.3087,8.414,8608940.54,68255466.87,215550,7.97935
1.57922E+12,2020-01-17,ETC/USDT,8.4029,12.0299,8.1649,9.4792,20398865.04,207537856.7,547557,10.0974
1.57931E+12,2020-01-18,ETC/USDT,9.4563,9.766,8.1,8.2944,13254147.33,119496354.4,363364,8.933
1.57939E+12,2020-01-19,ETC/USDT,8.2991,9.46,7.77,8.5268,11983020.23,102350677.7,326466,8.615
1.57948E+12,2020-01-20,ETC/USDT,8.5258,9.0946,8.0512,8.6347,6508082.79,55962245.77,191156,8.5729
1.57956E+12,2020-01-21,ETC/USDT,8.624,9.1469,8.5001,8.943,3982256.64,35326652.84,137461,8.8235
1.57965E+12,2020-01-22,ETC/USDT,8.937,9.5275,8.9121,9.3457,4277149.34,39581907.07,133253,9.2198
1.57974E+12,2020-01-23,ETC/USDT,9.3459,9.39,8.1864,8.4421,4851643.93,42273901.45,150609,8.7882
1.57982E+12,2020-01-24,ETC/USDT,8.4403,8.8441,7.8401,8.6118,6109306.61,51302434.78,179941,8.3421
1.57991E+12,2020-01-25,ETC/USDT,8.6119,8.65,8.1,8.3966,2870637.12,24098734.25,88419,8.375
1.58E+12,2020-01-26,ETC/USDT,8.3903,9.378,8.2287,9.19,3700026.35,32530685.79,108369,8.80335
1.58008E+12,2020-01-27,ETC/USDT,9.1898,11.1721,9.1654,10.4161,9777170.76,99646770.48,260262,10.16875
1.58017E+12,2020-01-28,ETC/USDT,10.4229,11.7,10.3572,11.3697,11521471.14,126525458.8,316697,11.0286
1.58026E+12,2020-01-29,ETC/USDT,11.3697,12.8789,11.3316,12.2231,12337574.44,150637968.4,359432,12.10525
1.58034E+12,2020-01-30,ETC/USDT,12.2282,12.7189,11.6722,12.2842,9131565.77,111312643,254864,12.19555
1.58043E+12,2020-01-31,ETC/USDT,12.2872,12.3114,10.7101,11.338,6927747.23,79288075.9,189310,11.51075
1.58052E+12,2020-02-01,ETC/USDT,11.3374,11.7999,11.0306,11.5282,4495096.72,51677316.32,138695,11.41525
1.5806E+12,2020-02-02,ETC/USDT,11.5275,11.7481,11.1401,11.3658,3871717.98,44474075.05,111916,11.4441
1.58069E+12,2020-02-03,ETC/USDT,11.364,12.2216,11.2878,11.7782,4945289,58580017.64,132967,11.7547
1.58077E+12,2020-02-04,ETC/USDT,11.77,11.908,11.07,11.4111,4272858.82,48891544.77,121445,11.489
1.58086E+12,2020-02-05,ETC/USDT,11.4155,12.6426,11.3184,12.3345,4822356.49,57746250.26,119290,11.9805
1.58095E+12,2020-02-06,ETC/USDT,12.34,13.2228,10.9696,12.1132,8405057.34,102179536.8,217941,12.0962
1.58103E+12,2020-02-07,ETC/USDT,12.1139,12.2689,11.28,11.6967,4633378.79,54406479.58,127309,11.77445
1.58112E+12,2020-02-08,ETC/USDT,11.6962,11.9498,11.1111,11.6984,2989750.46,34872503.3,93473,11.53045
1.58121E+12,2020-02-09,ETC/USDT,11.6965,12.1486,11.2759,11.7025,3054471.27,35859242.33,105417,11.71225
1.58129E+12,2020-02-10,ETC/USDT,11.701,12.0767,11.3503,11.8387,4249729.19,49904742.92,121777,11.7135
1.58138E+12,2020-02-11,ETC/USDT,11.8386,12.1461,11.5869,11.96,4044074.9,47880505.31,113919,11.8665
1.58147E+12,2020-02-12,ETC/USDT,11.9585,12.47,11.9515,12.2074,3472891.06,42412319.98,95241,12.21075
1.58155E+12,2020-02-13,ETC/USDT,12.2132,13.0624,11.0005,12.055,6326173.31,76491907.87,168290,12.03145
1.58164E+12,2020-02-14,ETC/USDT,12.0495,12.0742,11.6707,12.0094,2153356.85,25614031.02,73158,11.87245
1.58172E+12,2020-02-15,ETC/USDT,12.0066,12.0612,9.76,10.4066,5956360.84,64131408.17,168170,10.9106
1.58181E+12,2020-02-16,ETC/USDT,10.3943,10.6674,8.8515,9.5637,7096045.59,69443956.71,190274,9.75945
1.5819E+12,2020-02-17,ETC/USDT,9.562,9.9051,8.6643,9.6792,7207884.57,66469775.71,171210,9.2847
1.58198E+12,2020-02-18,ETC/USDT,9.6831,9.999,9.15,9.8629,4002950.69,38350494.02,104473,9.5745
1.58207E+12,2020-02-19,ETC/USDT,9.8631,9.87,8.65,8.813,3017740.67,28219911.81,97884,9.26
1.58216E+12,2020-02-20,ETC/USDT,8.8115,9.0545,8.3284,8.8702,3797612.17,33199910.39,117194,8.69145
1.58224E+12,2020-02-21,ETC/USDT,8.8824,9.88,8.7771,9.4157,4118156.7,38782468.19,111894,9.32855
1.58233E+12,2020-02-22,ETC/USDT,9.4267,9.7363,9.2868,9.4958,2510552.67,23866620.91,66071,9.51155
1.58242E+12,2020-02-23,ETC/USDT,9.4868,9.98,9.4553,9.7439,2386262.3,23175054.14,62588,9.71765
1.5825E+12,2020-02-24,ETC/USDT,9.7439,9.78,8.9868,9.3481,2602786.04,24328690.06,71972,9.3834
1.58259E+12,2020-02-25,ETC/USDT,9.3514,9.4654,8.92,9.1742,2310554.59,21186824.36,69236,9.1927
1.58268E+12,2020-02-26,ETC/USDT,9.1733,9.3558,7.27,7.6823,7205349.06,58703813.4,181019,8.3129
1.58276E+12,2020-02-27,ETC/USDT,7.6832,8.0727,7.3208,7.7166,4814952.58,37188715.99,114292,7.69675
1.58285E+12,2020-02-28,ETC/USDT,7.7139,7.843,7.1766,7.4529,4138317.28,30941717.2,95054,7.5098
1.58293E+12,2020-02-29,ETC/USDT,7.4514,7.6659,7.33,7.354,2263216.2,16894519.18,55682,7.49795
1.58302E+12,2020-03-01,ETC/USDT,7.3485,7.9256,7.3481,7.7346,3679595.05,28265319.11,81103,7.63685
1.58311E+12,2020-03-02,ETC/USDT,7.7379,8.6629,7.6926,8.456,4372343.71,35953337.9,89736,8.17775
1.58319E+12,2020-03-03,ETC/USDT,8.4563,8.6348,8.1046,8.4782,4053136.67,33752541.22,89826,8.3697
1.58328E+12,2020-03-04,ETC/USDT,8.478,8.5261,7.61,7.9381,3470789.53,27935507.42,85784,8.06805
1.58337E+12,2020-03-05,ETC/USDT,7.938,8.447,7.938,8.1748,2885865.82,23565305.2,72085,8.1925
1.58345E+12,2020-03-06,ETC/USDT,8.175,8.312,7.8712,8.2189,2123489.33,17285008.5,50719,8.0916
1.58354E+12,2020-03-07,ETC/USDT,8.2192,8.2239,7.7437,7.8017,1892352.11,15114103.39,42262,7.9838
1.58363E+12,2020-03-08,ETC/USDT,7.8036,7.8036,6.2283,6.4442,4635764.11,32108415.07,92958,7.01595
1.58371E+12,2020-03-09,ETC/USDT,6.4429,7.0456,6.3732,6.9302,7338011.54,49090532.28,128195,6.7094
1.5838E+12,2020-03-10,ETC/USDT,6.9302,6.9647,6.6123,6.8285,3143822.4,21373287.84,77235,6.7885
1.58388E+12,2020-03-11,ETC/USDT,6.8236,6.8879,6.1013,6.5922,3958747.16,25885938.26,91952,6.4946
1.58397E+12,2020-03-12,ETC/USDT,6.5966,6.6167,3.5954,3.7168,10286772.98,50299245.05,203369,5.10605
1.58406E+12,2020-03-13,ETC/USDT,3.7168,5.306,3.0726,4.8432,12608546.22,53410008.89,225244,4.1893
1.58414E+12,2020-03-14,ETC/USDT,4.8431,4.9085,4.482,4.5898,4844597.89,22770757.63,91788,4.69525
1.58423E+12,2020-03-15,ETC/USDT,4.5862,5.2963,4.5373,5.0484,4073907.86,20071292.25,73429,4.9168
1.58432E+12,2020-03-16,ETC/USDT,5.0427,5.0508,4.0453,4.4987,8068832.27,35726079.23,122835,4.54805
1.5844E+12,2020-03-17,ETC/USDT,4.4955,5,4.3708,4.6047,5828053.51,27191326.83,91661,4.6854
1.58449E+12,2020-03-18,ETC/USDT,4.6052,4.6694,4.3179,4.6039,2950337.06,13317556.3,57007,4.49365
1.58458E+12,2020-03-19,ETC/USDT,4.6047,5.2868,4.4735,5.0403,4294046.97,20981453.59,76050,4.88015
1.58466E+12,2020-03-20,ETC/USDT,5.0411,5.537,4.5227,4.8869,5478703.05,27932892.7,104057,5.02985
1.58475E+12,2020-03-21,ETC/USDT,4.8913,5.1497,4.6684,5.008,3120870.87,15363321.93,57043,4.90905
1.58484E+12,2020-03-22,ETC/USDT,5.0059,5.2371,4.5361,4.5935,5066867.87,24515151.77,79572,4.8866
1.58492E+12,2020-03-23,ETC/USDT,4.5921,5.0812,4.5129,4.9669,3917425.63,18956731.94,64867,4.79705
1.58501E+12,2020-03-24,ETC/USDT,4.9701,5.2,4.8636,5.0657,3588730.93,18053985.1,64441,5.0318
1.58509E+12,2020-03-25,ETC/USDT,5.0637,5.2725,4.8981,5.0181,3971608.96,20154569.07,75410,5.0853
1.58518E+12,2020-03-26,ETC/USDT,5.02,5.1153,4.9093,5.0968,1969015.47,9854194.736,38455,5.0123
1.58527E+12,2020-03-27,ETC/USDT,5.0968,5.2033,4.83,4.9209,2000610.24,10173966.44,32984,5.01665
1.58535E+12,2020-03-28,ETC/USDT,4.9176,4.9176,4.6212,4.8133,2283731.32,10908274.65,36133,4.7694
1.58544E+12,2020-03-29,ETC/USDT,4.8141,5.063,4.7737,4.8126,2094673.65,10296389.03,30758,4.91835
1.58553E+12,2020-03-30,ETC/USDT,4.8099,5.055,4.7993,4.9529,2323159.39,11471458.52,36748,4.92715
1.58561E+12,2020-03-31,ETC/USDT,4.9533,5.0162,4.858,4.9341,1600667.2,7892015.935,23388,4.9371
1.5857E+12,2020-04-01,ETC/USDT,4.9374,5.05,4.7816,5.0254,2837655.42,13978891.79,38790,4.9158
1.58579E+12,2020-04-02,ETC/USDT,5.0279,5.3484,4.967,5.0957,2846603.99,14526982.91,40459,5.1577
1.58587E+12,2020-04-03,ETC/USDT,5.0949,5.2387,4.9902,5.1164,1921122.83,9859938.27,32410,5.11445
1.58596E+12,2020-04-04,ETC/USDT,5.1163,5.2436,5.0429,5.1474,1502218.31,7697372.985,27630,5.14325
1.58604E+12,2020-04-05,ETC/USDT,5.1493,5.1837,4.9221,5.0296,1294634.84,6553291.968,23397,5.0529
1.58613E+12,2020-04-06,ETC/USDT,5.0281,5.6263,5.0258,5.6197,2882987.93,15371625.22,49330,5.32605
1.58622E+12,2020-04-07,ETC/USDT,5.6223,5.825,5.3765,5.4749,2660110.32,14969667.48,48897,5.60075
1.5863E+12,2020-04-08,ETC/USDT,5.4726,5.91,5.4,5.8256,3150588.43,17986940.94,55360,5.655
1.58639E+12,2020-04-09,ETC/USDT,5.8272,5.968,5.55,5.8893,2254821.7,13040194.01,39431,5.759
1.58648E+12,2020-04-10,ETC/USDT,5.8833,5.9141,5.0691,5.2478,2994030.31,16204364.69,49863,5.4916
1.58656E+12,2020-04-11,ETC/USDT,5.2499,5.4,5.1258,5.2804,1689494.28,8896581.363,30146,5.2629
1.58665E+12,2020-04-12,ETC/USDT,5.2778,5.4879,5.1703,5.3145,1497010.67,7996354.036,27433,5.3291
1.58674E+12,2020-04-13,ETC/USDT,5.3126,5.3159,5.0288,5.1805,1969690.62,10079287.81,37387,5.17235
1.58682E+12,2020-04-14,ETC/USDT,5.1829,5.3499,5.0999,5.2449,1495659.14,7837188.514,30347,5.2249
1.58691E+12,2020-04-15,ETC/USDT,5.2434,5.3615,5.0775,5.1002,1160189.25,6079019.514,24216,5.2195
1.587E+12,2020-04-16,ETC/USDT,5.1007,5.5636,4.8604,5.4755,2783549.34,14609016.37,48239,5.212
1.58708E+12,2020-04-17,ETC/USDT,5.4763,5.4983,5.3247,5.3707,1110844.38,6002616.328,22448,5.4115
1.58717E+12,2020-04-18,ETC/USDT,5.3702,5.68,5.3687,5.6573,1498919.77,8309341.219,27522,5.52435
1.58725E+12,2020-04-19,ETC/USDT,5.6581,5.7123,5.4026,5.4796,1458697.8,8084908.517,25810,5.55745
1.58734E+12,2020-04-20,ETC/USDT,5.4787,5.6077,5.1532,5.2249,1860759.24,10053323.67,35073,5.38045
1.58743E+12,2020-04-21,ETC/USDT,5.2209,5.3042,5.1151,5.1993,1519922.63,7921382.113,29092,5.20965
1.58751E+12,2020-04-22,ETC/USDT,5.1993,5.455,5.1544,5.3867,1143155.8,6079343.764,19853,5.3047
1.5876E+12,2020-04-23,ETC/USDT,5.3877,5.7851,5.2911,5.6028,2053600.59,11411882.55,33753,5.5381
1.58769E+12,2020-04-24,ETC/USDT,5.5994,5.703,5.5185,5.5931,1669154.97,9372007.171,27832,5.61075
1.58777E+12,2020-04-25,ETC/USDT,5.5945,5.861,5.5319,5.75,1511962.61,8630543.057,30542,5.69645
1.58786E+12,2020-04-26,ETC/USDT,5.7485,6.2498,5.7213,6.2159,3315421.98,19922085.84,61123,5.98555
1.58795E+12,2020-04-27,ETC/USDT,6.2158,6.2751,5.9301,6.103,2844079.99,17321720.38,46488,6.1026
1.58803E+12,2020-04-28,ETC/USDT,6.1009,6.1729,5.952,6.1423,1498521.84,9094446.502,27978,6.06245
1.58812E+12,2020-04-29,ETC/USDT,6.1423,6.9,6.1247,6.7433,4105988.78,26745721.11,73348,6.51235
1.5882E+12,2020-04-30,ETC/USDT,6.745,6.9998,6.2908,6.4418,3270923.59,21760248.99,70810,6.6453
1.58829E+12,2020-05-01,ETC/USDT,6.4402,6.6973,6.434,6.647,1902739.36,12549343.31,42973,6.56565
1.58838E+12,2020-05-02,ETC/USDT,6.6491,7.6233,6.5607,7.4719,4584273.89,32789496.5,101274,7.092
1.58846E+12,2020-05-03,ETC/USDT,7.4742,7.6294,7.0192,7.2077,4745207.26,34764847.73,91116,7.3243
1.58855E+12,2020-05-04,ETC/USDT,7.2092,7.3581,6.6385,7.214,4163401.1,29248892.66,76235,6.9983
1.58864E+12,2020-05-05,ETC/USDT,7.2127,7.4857,6.9977,7.1905,3172857.62,23032700.78,58402,7.2417
1.58872E+12,2020-05-06,ETC/USDT,7.1911,7.3344,6.7914,6.8379,2109888.25,15105171.74,45527,7.0629
1.58881E+12,2020-05-07,ETC/USDT,6.8352,7.2262,6.7809,7.09,2412697.21,16923810.59,47353,7.00355
1.5889E+12,2020-05-08,ETC/USDT,7.096,7.3176,6.933,7.1445,1874996.95,13388380.75,36571,7.1253
1.58898E+12,2020-05-09,ETC/USDT,7.1453,7.263,7,7.0544,1533992.13,10972640.43,29872,7.1315
1.58907E+12,2020-05-10,ETC/USDT,7.0578,7.0655,5.5327,6.1909,6505711.89,39988048.76,120276,6.2991
1.58916E+12,2020-05-11,ETC/USDT,6.1879,6.3244,5.6,6.0165,3433222.19,20696855.67,58542,5.9622
1.58924E+12,2020-05-12,ETC/USDT,6.0147,6.2271,5.887,6.0888,1871247.76,11387090.66,30137,6.05705
1.58933E+12,2020-05-13,ETC/USDT,6.084,6.2909,6.0021,6.2145,1554771.8,9574878.506,25697,6.1465
1.58941E+12,2020-05-14,ETC/USDT,6.2145,6.3677,6.08,6.2779,2040097,12752798.16,33404,6.22385
1.5895E+12,2020-05-15,ETC/USDT,6.2779,6.7026,6.1013,6.5011,3380544.95,21783294.16,52463,6.40195
1.58959E+12,2020-05-16,ETC/USDT,6.5026,6.857,6.4345,6.6938,3804691.76,25571271.69,58983,6.64575
1.58967E+12,2020-05-17,ETC/USDT,6.6884,6.7868,6.5,6.6575,1597018.26,10663573.15,26918,6.6434
1.58976E+12,2020-05-18,ETC/USDT,6.6618,6.92,6.5823,6.712,1743266.14,11760450.05,29090,6.75115
1.58985E+12,2020-05-19,ETC/USDT,6.7089,6.7342,6.5495,6.6712,1195498.16,7938532.081,20137,6.64185
1.58993E+12,2020-05-20,ETC/USDT,6.6665,6.685,6.2637,6.4513,1538154.11,10040363.25,25702,6.47435
1.59002E+12,2020-05-21,ETC/USDT,6.4516,6.5312,5.9282,6.1255,1870498.06,11647917.93,30768,6.2297
1.59011E+12,2020-05-22,ETC/USDT,6.1264,6.6153,6.0803,6.4632,1827464.75,11630638.17,28597,6.3478
1.59019E+12,2020-05-23,ETC/USDT,6.4623,6.6332,6.38,6.5575,1310470.19,8512609.528,20957,6.5066
