unix,ds,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount,Value
1.61827E+12,2021-04-13,EOS/USDT,6.4759,7.549,6.4194,7.3816,48379475.85,342914858.5,582937,6.9842
1.61836E+12,2021-04-14,EOS/USDT,7.3797,8.0841,7.0382,7.6652,76637404.79,583571166,1266962,7.56115
1.61844E+12,2021-04-15,EOS/USDT,7.6648,7.9253,7.2839,7.8873,34988131.53,266600945.7,400277,7.6046
1.61853E+12,2021-04-16,EOS/USDT,7.8841,8.7499,7.0714,8.4974,84992024.62,674623051.8,1196471,7.91065
1.61862E+12,2021-04-17,EOS/USDT,8.4964,8.8465,7.5956,7.7859,59682689.57,492131165.6,752516,8.22105
1.6187E+12,2021-04-18,EOS/USDT,7.7786,7.954,5.8655,7.2854,84548001.96,573633501.4,772047,6.90975
1.61879E+12,2021-04-19,EOS/USDT,7.282,7.4987,6.4831,6.6005,54389682.92,378866108.6,569584,6.9909
1.61888E+12,2021-04-20,EOS/USDT,6.6014,6.8543,6.056,6.6944,43365500.85,281560629.7,473479,6.45515
1.61896E+12,2021-04-21,EOS/USDT,6.6933,6.8969,6.23,6.3226,38961209.02,255817484.2,435006,6.56345
1.61905E+12,2021-04-22,EOS/USDT,6.3192,6.8212,5.5883,5.855,57181817.74,364002280.2,632899,6.20475
1.61914E+12,2021-04-23,EOS/USDT,5.8563,5.9996,4.47,5.5746,80103913.55,417182496.1,573600,5.2348
1.61922E+12,2021-04-24,EOS/USDT,5.5734,5.6513,5.0233,5.085,37332457.07,196542713.4,278127,5.3373
1.61931E+12,2021-04-25,EOS/USDT,5.0867,5.464,4.6127,4.9992,32092162.14,164276244.2,301134,5.03835
1.6194E+12,2021-04-26,EOS/USDT,5.0008,5.9171,4.924,5.8627,52923986.71,292099690.9,499140,5.42055
1.61948E+12,2021-04-27,EOS/USDT,5.8636,6.1068,5.7472,6.0626,36978557.92,219974919.9,478538,5.927
1.61957E+12,2021-04-28,EOS/USDT,6.0612,6.2259,5.68,5.953,31403825.02,185935173.3,326251,5.95295
1.61965E+12,2021-04-29,EOS/USDT,5.954,6.05,5.611,5.8949,27007732.35,158170655,239002,5.8305
1.61974E+12,2021-04-30,EOS/USDT,5.895,6.4575,5.782,6.4491,31935292.55,198050522.8,364500,6.11975
1.61983E+12,2021-05-01,EOS/USDT,6.4499,6.6589,6.2839,6.6129,21910430.74,141892124,285678,6.4714
1.61991E+12,2021-05-02,EOS/USDT,6.6136,6.6981,6.1775,6.5255,29104218.5,188265267.7,310104,6.4378
1.62E+12,2021-05-03,EOS/USDT,6.5251,6.99,6.5178,6.8056,29174864.48,196460680.2,329671,6.7539
1.62009E+12,2021-05-04,EOS/USDT,6.808,7.0853,6.2,6.34,73050770.23,481822450.7,751031,6.64265
1.62017E+12,2021-05-05,EOS/USDT,6.3397,8.8392,6.2017,8.7205,106607763.3,819211152,1221611,7.52045
1.62026E+12,2021-05-06,EOS/USDT,8.7198,12.85,8.41,11.4643,244242568,2570253556,2445147,10.63
1.62035E+12,2021-05-07,EOS/USDT,11.4774,13.2525,9.5584,10.3757,168030917.4,1917676803,1944053,11.40545
1.62043E+12,2021-05-08,EOS/USDT,10.3671,11.2039,9.6023,10.3392,85375231.26,885028332.1,1133259,10.4031
1.62052E+12,2021-05-09,EOS/USDT,10.3389,11.0958,9.11,10.5283,77000361.44,773657256.7,853701,10.1029
1.6206E+12,2021-05-10,EOS/USDT,10.5283,10.9928,8.23,9.2671,82033777.84,818910150.9,963821,9.6114
1.62069E+12,2021-05-11,EOS/USDT,9.2654,14.5287,8.774,14.5164,207134481.7,2452466237,2490351,11.65135
1.62078E+12,2021-05-12,EOS/USDT,14.5164,14.9,10.1263,10.3536,144381299,1839145565,1911546,12.51315
1.62086E+12,2021-05-13,EOS/USDT,10.3536,11.6384,9.4063,10.576,120271507.7,1262588467,1179417,10.52235
1.62095E+12,2021-05-14,EOS/USDT,10.5964,11.6669,10.5084,11.1496,64812582.29,719372435.2,879669,11.08765
1.62104E+12,2021-05-15,EOS/USDT,11.1494,11.953,10.11,10.2365,79576778.66,863737999.3,953630,11.0315
1.62112E+12,2021-05-16,EOS/USDT,10.2385,11.23,9.4224,10.1093,51128023.78,528356953.1,663093,10.3262
1.62121E+12,2021-05-17,EOS/USDT,10.1077,10.13,8.6,9.1406,67977146.16,628398666.7,698833,9.365
1.6213E+12,2021-05-18,EOS/USDT,9.1425,10.0275,8.9474,9.3233,48469427.7,455768803.1,510400,9.48745
1.62138E+12,2021-05-19,EOS/USDT,9.3243,9.4794,4.2,5.6863,178488115.1,1209791848,1428310,6.8397
1.62147E+12,2021-05-20,EOS/USDT,5.69,7.0078,5.1,6.6506,109193444.5,676560043.6,901800,6.0539
1.62156E+12,2021-05-21,EOS/USDT,6.6419,6.9229,4.8378,5.5587,94702939.98,555442142.5,692810,5.88035
1.62164E+12,2021-05-22,EOS/USDT,5.5545,5.6677,4.8928,5.1018,57262026.25,302692850.8,429072,5.28025
1.62173E+12,2021-05-23,EOS/USDT,5.1011,5.3225,3.571,4.2923,77994441.11,340209338.1,577580,4.44675
1.62181E+12,2021-05-24,EOS/USDT,4.2898,5.646,4.1694,5.6421,75626040.36,365417486,589320,4.9077
1.6219E+12,2021-05-25,EOS/USDT,5.6453,6,5.05,5.6926,71062139.69,389960388.5,589039,5.525
1.62199E+12,2021-05-26,EOS/USDT,5.6944,6.5225,5.5395,6.4315,58737933.55,362127200,636214,6.031
1.62207E+12,2021-05-27,EOS/USDT,6.4333,7.6685,6.05,7.021,104749617.5,726131191.3,1202485,6.85925
1.62216E+12,2021-05-28,EOS/USDT,7.0205,7.07,5.8261,6.113,99492222.07,628106818.5,962025,6.44805
1.62225E+12,2021-05-29,EOS/USDT,6.1109,6.8199,5.7449,6.0225,74939179.11,470821247.3,789452,6.2824
1.62233E+12,2021-05-30,EOS/USDT,6.0248,6.3789,5.5361,6.0358,48706229.91,294070883.4,548250,5.9575
1.62242E+12,2021-05-31,EOS/USDT,6.0359,6.6888,5.74,6.6297,44952581.91,277017596.4,436104,6.2144
1.62251E+12,2021-06-01,EOS/USDT,6.6322,6.7606,6.0687,6.3069,40141810.11,253876660.1,390587,6.41465
1.62259E+12,2021-06-02,EOS/USDT,6.3056,6.6,6.1238,6.3695,32498475.08,206152449.2,338034,6.3619
1.62268E+12,2021-06-03,EOS/USDT,6.3726,6.7,6.2254,6.5335,30348664.31,195864438.3,355149,6.4627
1.62276E+12,2021-06-04,EOS/USDT,6.5338,6.5424,5.7752,6.0142,30733500.44,185855960.9,332633,6.1588
1.62285E+12,2021-06-05,EOS/USDT,6.015,6.2206,5.6379,5.7776,23001120.91,136494446,242629,5.92925
1.62294E+12,2021-06-06,EOS/USDT,5.7758,5.9516,5.7061,5.8457,15060918.03,87804170.23,162752,5.82885
1.62302E+12,2021-06-07,EOS/USDT,5.8452,5.9699,5.0681,5.1894,22547226.45,126628629.2,247852,5.519
1.62311E+12,2021-06-08,EOS/USDT,5.1882,5.2552,4.5046,5.0502,40563736.6,199965478.5,323361,4.8799
1.6232E+12,2021-06-09,EOS/USDT,5.0491,5.4,4.7708,5.3404,33763045.3,171467497.2,262385,5.0854
1.62328E+12,2021-06-10,EOS/USDT,5.339,5.4757,4.9259,5.0799,27109652.34,140800045.2,293900,5.2008
1.62337E+12,2021-06-11,EOS/USDT,5.0788,5.3941,4.8546,4.9157,29079424.27,147993335.9,322893,5.12435
1.62346E+12,2021-06-12,EOS/USDT,4.916,4.916,4.5842,4.8302,19411925.45,92402258.97,314346,4.7501
1.62354E+12,2021-06-13,EOS/USDT,4.8311,5.11,4.6557,5.0874,15078415.85,73076072,137581,4.88285
1.62363E+12,2021-06-14,EOS/USDT,5.0893,5.3241,4.9532,5.2992,18027075.11,92333470.84,176630,5.13865
1.62372E+12,2021-06-15,EOS/USDT,5.2984,5.3982,5.1058,5.1808,16182855.73,84857053.92,160787,5.252
1.6238E+12,2021-06-16,EOS/USDT,5.1826,5.2337,4.8152,4.8657,16610868.82,83442015.28,157361,5.02445
1.62389E+12,2021-06-17,EOS/USDT,4.8647,5.0845,4.754,4.8725,13977776.94,69027558.2,158799,4.91925
1.62397E+12,2021-06-18,EOS/USDT,4.8727,4.8941,4.3904,4.564,16357445.09,76380921.78,202663,4.64225
1.62406E+12,2021-06-19,EOS/USDT,4.5627,4.7029,4.45,4.4597,11474644.75,52540045.18,132693,4.57645
1.62415E+12,2021-06-20,EOS/USDT,4.46,4.5333,4.1032,4.5069,17437328.04,75499875.27,151351,4.31825
1.62423E+12,2021-06-21,EOS/USDT,4.5066,4.5225,3.5026,3.5181,36492092.09,143021103.6,275450,4.01255
1.62432E+12,2021-06-22,EOS/USDT,3.519,3.7619,3.0392,3.3869,49227688.14,166544693.7,321325,3.40055
1.62441E+12,2021-06-23,EOS/USDT,3.3868,3.8076,3.2512,3.6732,27495124.03,99488521.15,207558,3.5294
1.62449E+12,2021-06-24,EOS/USDT,3.6726,3.9292,3.5184,3.924,22591189.67,85433994.85,203419,3.7238
1.62458E+12,2021-06-25,EOS/USDT,3.924,4.0251,3.5059,3.5333,24547992.59,91913213.84,207910,3.7655
1.62467E+12,2021-06-26,EOS/USDT,3.5332,3.6576,3.35,3.5712,17664309.55,61448288.28,132258,3.5038
1.62475E+12,2021-06-27,EOS/USDT,3.5706,3.7824,3.4874,3.7766,11994997.22,43105218.86,92523,3.6349
1.62484E+12,2021-06-28,EOS/USDT,3.7766,3.9455,3.6865,3.8507,13666088.31,51968713.23,114879,3.816
1.62492E+12,2021-06-29,EOS/USDT,3.8526,4.2923,3.8382,4.1289,22443557.94,92021417,194321,4.06525
1.62501E+12,2021-06-30,EOS/USDT,4.1285,4.3,3.8336,4.1383,22277103.1,90079996.76,188965,4.0668
1.6251E+12,2021-07-01,EOS/USDT,4.1381,4.2095,3.8541,3.9227,17183604.41,68347459.05,184923,4.0318
1.62518E+12,2021-07-02,EOS/USDT,3.9226,4.005,3.745,3.9224,17292675.9,66278775.41,174308,3.875
1.62527E+12,2021-07-03,EOS/USDT,3.9226,4.0651,3.851,4.0504,12196067.8,48572737.28,102952,3.95805
1.62536E+12,2021-07-04,EOS/USDT,4.0508,4.1866,3.9501,4.061,17331712.71,70672203.97,138537,4.06835
1.62544E+12,2021-07-05,EOS/USDT,4.0606,4.0609,3.7591,3.8101,14667457.05,57094677.24,140908,3.91
1.62553E+12,2021-07-06,EOS/USDT,3.8101,4.0055,3.7826,3.8776,14528435.95,56418250.86,160755,3.89405
1.62562E+12,2021-07-07,EOS/USDT,3.8777,3.9796,3.8143,3.8249,10925537.03,42815906.06,116630,3.89695
1.6257E+12,2021-07-08,EOS/USDT,3.8245,3.84,3.5246,3.5959,16308329.05,59647051.54,210366,3.6823
1.62579E+12,2021-07-09,EOS/USDT,3.5959,4.3133,3.4555,4.2174,49803432.92,199715011.2,420148,3.8844
1.62588E+12,2021-07-10,EOS/USDT,4.2175,4.42,3.8723,3.9633,39271615.66,160205369.1,265742,4.14615
1.62596E+12,2021-07-11,EOS/USDT,3.9656,4.1777,3.8334,4.0766,22936376.52,92310217.1,177854,4.00555
1.62605E+12,2021-07-12,EOS/USDT,4.0775,4.3786,4.0413,4.1873,38217590.79,161769684.1,399910,4.20995
1.62613E+12,2021-07-13,EOS/USDT,4.187,4.2139,3.7866,3.8909,25083974.82,99839967.13,245727,4.00025
1.62622E+12,2021-07-14,EOS/USDT,3.8895,3.9283,3.5906,3.7983,20869223.41,78214509.1,176342,3.75945
1.62631E+12,2021-07-15,EOS/USDT,3.7974,3.9189,3.5555,3.6707,15566205.81,57743041.74,144812,3.7372
1.62639E+12,2021-07-16,EOS/USDT,3.6707,3.8385,3.5301,3.6529,19626663.37,72357330.63,158198,3.6843
1.62648E+12,2021-07-17,EOS/USDT,3.6536,3.7796,3.581,3.6562,18956126.91,69470089.01,143735,3.6803
1.62657E+12,2021-07-18,EOS/USDT,3.6574,3.7747,3.5555,3.6353,10740097.12,39457990.74,99863,3.6651
1.62665E+12,2021-07-19,EOS/USDT,3.6365,3.6841,3.4019,3.437,15850330.78,55817881.51,111257,3.543
1.62674E+12,2021-07-20,EOS/USDT,3.4365,3.5454,3.1522,3.2596,20408294.9,66877668.79,157159,3.3488
1.62683E+12,2021-07-21,EOS/USDT,3.2597,3.571,3.208,3.5026,25471757.42,87431130.51,167606,3.3895
1.62691E+12,2021-07-22,EOS/USDT,3.5027,3.58,3.4221,3.5647,18133612.16,63657860.06,114674,3.50105
1.627E+12,2021-07-23,EOS/USDT,3.5649,3.663,3.4548,3.6341,13940282.75,49608479.87,123239,3.5589
1.62708E+12,2021-07-24,EOS/USDT,3.6348,3.74,3.6138,3.6674,14909187.23,54664095.14,134953,3.6769
1.62717E+12,2021-07-25,EOS/USDT,3.6668,3.6962,3.5465,3.6587,13735733.16,49756855.92,118607,3.62135
1.62726E+12,2021-07-26,EOS/USDT,3.6584,3.9994,3.63,3.6795,32958487.05,126571997.8,322043,3.8147
1.62734E+12,2021-07-27,EOS/USDT,3.6797,3.7895,3.6004,3.7556,19660424.16,72689808.33,173792,3.69495
1.62743E+12,2021-07-28,EOS/USDT,3.7559,4.0179,3.6822,3.9195,29423914.89,114198550.4,306731,3.85005
1.62752E+12,2021-07-29,EOS/USDT,3.9197,3.9868,3.8026,3.9667,14221280.62,55092785.05,134705,3.8947
1.6276E+12,2021-07-30,EOS/USDT,3.9665,4.0765,3.7803,4.0684,17389367.22,68194951.28,165107,3.9284
1.62769E+12,2021-07-31,EOS/USDT,4.0663,4.21,4.0007,4.068,23193026.08,94559282.53,193459,4.10535
1.62778E+12,2021-08-01,EOS/USDT,4.0676,4.2334,3.8502,3.9414,24901887.74,102430735.4,242978,4.0418
1.62786E+12,2021-08-02,EOS/USDT,3.938,4.1586,3.8887,4.027,18508656.81,74872685,177576,4.02365
1.62795E+12,2021-08-03,EOS/USDT,4.0261,4.0961,3.8666,4.0245,15676816.82,62486622.53,170299,3.98135
1.62804E+12,2021-08-04,EOS/USDT,4.0244,4.1535,3.9254,4.1142,14852637.52,60291282.84,141918,4.03945
1.62812E+12,2021-08-05,EOS/USDT,4.1138,4.2149,3.9419,4.1876,21476970.7,88047073.27,200739,4.0784
1.62821E+12,2021-08-06,EOS/USDT,4.1879,4.3521,4.1018,4.3191,23041228.73,97345719.14,191965,4.22695
1.62829E+12,2021-08-07,EOS/USDT,4.3193,4.6477,4.2802,4.5919,28826892.38,129914453,307155,4.46395
1.62838E+12,2021-08-08,EOS/USDT,4.5919,4.6647,4.2278,4.2948,23641646.78,105088462.1,223340,4.44625
1.62847E+12,2021-08-09,EOS/USDT,4.2945,4.5657,4.1593,4.5323,21594914.53,95086362.11,201485,4.3625
1.62855E+12,2021-08-10,EOS/USDT,4.5323,4.72,4.401,4.5973,21691565.56,98896478.05,230745,4.5605
1.62864E+12,2021-08-11,EOS/USDT,4.5962,4.975,4.587,4.75,28345889.78,135355782.1,304668,4.781
1.62873E+12,2021-08-12,EOS/USDT,4.7505,5.0898,4.5376,4.6588,32495735.94,155197244,312972,4.8137
1.62881E+12,2021-08-13,EOS/USDT,4.6602,5.1635,4.6065,5.1583,22510588.5,110939633,252268,4.885
1.6289E+12,2021-08-14,EOS/USDT,5.1591,5.5515,5.04,5.4806,44497220.88,235520202.7,493923,5.29575
1.62899E+12,2021-08-15,EOS/USDT,5.4814,5.7042,5.1213,5.6931,32565166.88,175110547.5,389184,5.41275
1.62907E+12,2021-08-16,EOS/USDT,5.6931,5.94,5.4458,5.517,37569857.42,215614857.3,444239,5.6929
1.62916E+12,2021-08-17,EOS/USDT,5.5159,5.6875,5.0045,5.0604,38526139.31,207631177.4,389914,5.346
1.62924E+12,2021-08-18,EOS/USDT,5.062,5.1772,4.7278,4.98,31200586.13,155392802.9,314682,4.9525
1.62933E+12,2021-08-19,EOS/USDT,4.9795,5.2578,4.8117,5.2541,25039173.98,124976252.1,246502,5.03475
1.62942E+12,2021-08-20,EOS/USDT,5.2554,5.4765,5.1859,5.456,22338375.62,118628751,240435,5.3312
1.6295E+12,2021-08-21,EOS/USDT,5.4565,5.6483,5.2748,5.3545,26318002.33,143377685,307643,5.46155
1.62959E+12,2021-08-22,EOS/USDT,5.3536,5.5446,5.2031,5.4142,21369984.16,115101349.4,233595,5.37385
1.62968E+12,2021-08-23,EOS/USDT,5.4139,5.704,5.3608,5.5928,28113002.24,156246808.9,325345,5.5324
1.62976E+12,2021-08-24,EOS/USDT,5.5928,5.692,4.8888,5.0583,36116074.22,191459709.7,388448,5.2904
1.62985E+12,2021-08-25,EOS/USDT,5.0578,5.25,4.9031,5.2094,26365184.13,134551608.3,247033,5.07655
1.62994E+12,2021-08-26,EOS/USDT,5.2076,5.2762,4.65,4.74,29201730.43,143337715.7,241514,4.9631
1.63002E+12,2021-08-27,EOS/USDT,4.74,5.0921,4.62,5.09,24504849.8,118882997.8,211781,4.85605
1.63011E+12,2021-08-28,EOS/USDT,5.09,5.104,4.875,5.008,15245359.41,76034361.48,130208,4.9895
1.6302E+12,2021-08-29,EOS/USDT,5.008,5.2439,4.97,5.059,21113765.88,107279530.9,202408,5.10695
1.63028E+12,2021-08-30,EOS/USDT,5.059,5.077,4.798,4.82,15171797.8,74896865.77,143223,4.9375
1.63037E+12,2021-08-31,EOS/USDT,4.819,5.099,4.754,5.037,22327854.9,110574151.4,223979,4.9265
1.63045E+12,2021-09-01,EOS/USDT,5.036,5.33,4.904,5.312,22888889.7,117233393.1,236151,5.117
1.63054E+12,2021-09-02,EOS/USDT,5.31,5.39,5.17,5.256,22117590.56,116992103.7,228529,5.28
1.63063E+12,2021-09-03,EOS/USDT,5.255,5.742,5.126,5.671,35918476.99,196872694.1,443995,5.434
1.63071E+12,2021-09-04,EOS/USDT,5.672,5.889,5.542,5.692,36202187.64,206357201.8,468867,5.7155
1.6308E+12,2021-09-05,EOS/USDT,5.692,6.33,5.511,6.294,44796093.93,267272160.9,578150,5.9205
1.63089E+12,2021-09-06,EOS/USDT,6.294,6.424,5.869,6.216,41343997.86,256056187.6,571597,6.1465
1.63097E+12,2021-09-07,EOS/USDT,6.216,6.257,4.261,4.887,83993277.5,442771758.7,784126,5.259
1.63106E+12,2021-09-08,EOS/USDT,4.889,4.965,4.421,4.745,44544821.9,209712319.5,338637,4.693
1.63115E+12,2021-09-09,EOS/USDT,4.744,4.953,4.655,4.815,32137823.7,154828992.4,256644,4.804
1.63123E+12,2021-09-10,EOS/USDT,4.815,5.054,4.454,4.567,29959604.5,142012033.9,242124,4.754
1.63132E+12,2021-09-11,EOS/USDT,4.565,4.788,4.547,4.674,17358531,81437508.88,134860,4.6675
1.6314E+12,2021-09-12,EOS/USDT,4.674,5.08,4.574,4.878,25603107.9,123625792.8,207236,4.827
1.63149E+12,2021-09-13,EOS/USDT,4.879,4.949,4.484,4.741,35828237.1,167846581.2,307195,4.7165
1.63158E+12,2021-09-14,EOS/USDT,4.739,4.879,4.703,4.864,21272840.3,102210381.5,173308,4.791
1.63166E+12,2021-09-15,EOS/USDT,4.863,5.156,4.77,5.103,23099748.8,114419951.2,227676,4.963
1.63175E+12,2021-09-16,EOS/USDT,5.104,5.187,4.876,5.016,23139019.9,116660643.7,237976,5.0315
1.63184E+12,2021-09-17,EOS/USDT,5.016,5.52,4.948,5.251,50141724.7,263940169.9,547862,5.234
1.63192E+12,2021-09-18,EOS/USDT,5.251,5.51,5.101,5.466,32809284.8,174510830.9,286409,5.3055
1.63201E+12,2021-09-19,EOS/USDT,5.468,5.506,4.856,4.909,24530825.9,125986678.5,229263,5.181
1.6321E+12,2021-09-20,EOS/USDT,4.908,4.932,4.076,4.202,52772594.27,233814931.9,437577,4.504
1.63218E+12,2021-09-21,EOS/USDT,4.202,4.31,3.785,3.886,42840173.92,175332585.3,315837,4.0475
1.63227E+12,2021-09-22,EOS/USDT,3.887,4.331,3.806,4.3,25447899.7,104442192.6,185789,4.0685
1.63236E+12,2021-09-23,EOS/USDT,4.299,4.389,4.192,4.374,18849293.9,81133390.12,143558,4.2905
1.63244E+12,2021-09-24,EOS/USDT,4.373,4.388,3.785,4.028,33853500,136828106.2,243374,4.0865
1.63253E+12,2021-09-25,EOS/USDT,4.028,4.097,3.903,4.011,17591135.6,70612000.98,130937,4
1.63261E+12,2021-09-26,EOS/USDT,4.009,4.155,3.673,3.971,31792881.19,124252443.8,230988,3.914
1.6327E+12,2021-09-27,EOS/USDT,3.969,4.112,3.823,3.829,20144158.5,79868028.78,130977,3.9675
1.63279E+12,2021-09-28,EOS/USDT,3.827,3.901,3.654,3.683,19207471.38,72974183.96,140815,3.7775
1.63287E+12,2021-09-29,EOS/USDT,3.682,3.869,3.636,3.745,14602456.4,55008497.95,111899,3.7525
1.63296E+12,2021-09-30,EOS/USDT,3.745,3.949,3.721,3.938,14072530.4,54551965.76,115404,3.835
1.63305E+12,2021-10-01,EOS/USDT,3.938,4.29,3.907,4.275,25546810.9,105446132.7,210004,4.0985
1.63313E+12,2021-10-02,EOS/USDT,4.274,4.462,4.191,4.322,16433586.9,70904846.09,175861,4.3265
1.63322E+12,2021-10-03,EOS/USDT,4.32,4.863,4.223,4.637,32308855.2,149347071.9,364379,4.543
1.63331E+12,2021-10-04,EOS/USDT,4.637,4.741,4.336,4.594,29861281.9,135340001,282359,4.5385
1.63339E+12,2021-10-05,EOS/USDT,4.594,4.79,4.547,4.73,24827362.9,115972914.4,235599,4.6685
1.63348E+12,2021-10-06,EOS/USDT,4.731,4.923,4.372,4.748,35779423.7,167501941.7,369667,4.6475
1.63356E+12,2021-10-07,EOS/USDT,4.749,4.841,4.551,4.722,25271697.4,118588785.3,230520,4.696
1.63365E+12,2021-10-08,EOS/USDT,4.722,4.83,4.575,4.647,20709977.3,97689717.93,168706,4.7025
1.63374E+12,2021-10-09,EOS/USDT,4.649,5.067,4.61,5,25713708.5,125080880.9,288634,4.8385
1.63382E+12,2021-10-10,EOS/USDT,5,5.005,4.557,4.577,21944306.1,105697301.3,194754,4.781
1.63391E+12,2021-10-11,EOS/USDT,4.575,4.759,4.431,4.55,20889970,96343290.13,186339,4.595
1.634E+12,2021-10-12,EOS/USDT,4.55,4.552,4.264,4.495,26667232.6,117718919.3,208510,4.408
1.63408E+12,2021-10-13,EOS/USDT,4.492,4.612,4.372,4.604,19455515.8,87501145.98,161728,4.492
1.63417E+12,2021-10-14,EOS/USDT,4.605,4.736,4.553,4.623,17639292.3,81565169.75,162454,4.6445
1.63426E+12,2021-10-15,EOS/USDT,4.622,4.736,4.442,4.643,28078076.2,129200312.5,248964,4.589
1.63434E+12,2021-10-16,EOS/USDT,4.642,4.715,4.53,4.57,14738669.2,68118066.57,120141,4.6225
1.63443E+12,2021-10-17,EOS/USDT,4.57,4.6,4.218,4.412,15230531.4,67838779.41,132315,4.409
1.63452E+12,2021-10-18,EOS/USDT,4.412,4.566,4.357,4.421,16999418.3,75878886.49,153782,4.4615
1.6346E+12,2021-10-19,EOS/USDT,4.42,4.518,4.364,4.459,12650710.6,56299744.94,106252,4.441
1.63469E+12,2021-10-20,EOS/USDT,4.458,4.889,4.444,4.825,20887352.8,97163454.88,264778,4.6665
1.63477E+12,2021-10-21,EOS/USDT,4.825,4.948,4.595,4.666,25051048.6,119887980.8,268473,4.7715
1.63486E+12,2021-10-22,EOS/USDT,4.665,4.789,4.552,4.614,13932361,65217205.47,135683,4.6705
1.63495E+12,2021-10-23,EOS/USDT,4.613,4.77,4.58,4.747,10514736,49306816.31,95013,4.675
1.63503E+12,2021-10-24,EOS/USDT,4.746,5.086,4.656,4.744,30399276,147738478.6,383380,4.871
1.63512E+12,2021-10-25,EOS/USDT,4.744,4.85,4.712,4.818,12763816.1,61313909.83,104517,4.781
1.63521E+12,2021-10-26,EOS/USDT,4.819,4.934,4.656,4.716,15429483.4,74332998.69,153950,4.795
1.63529E+12,2021-10-27,EOS/USDT,4.716,4.774,3.85,4.149,40607807,174300874.8,373424,4.312
1.63538E+12,2021-10-28,EOS/USDT,4.151,4.495,4.133,4.401,24985864.1,108435119.5,249012,4.314
1.63547E+12,2021-10-29,EOS/USDT,4.401,4.542,4.374,4.502,13111625.6,58471862.62,118427,4.458
1.63555E+12,2021-10-30,EOS/USDT,4.502,4.524,4.348,4.48,12769295.9,56789412.36,114377,4.436
1.63564E+12,2021-10-31,EOS/USDT,4.48,4.773,4.443,4.637,23251890.9,106559129,274574,4.608
1.63572E+12,2021-11-01,EOS/USDT,4.637,4.72,4.457,4.639,20145941.4,92817730.42,225508,4.5885
1.63581E+12,2021-11-02,EOS/USDT,4.636,4.794,4.576,4.701,14808000.5,69465837.49,178573,4.685
1.6359E+12,2021-11-03,EOS/USDT,4.701,4.871,4.516,4.707,28218731.1,132461337.8,327746,4.6935
1.63598E+12,2021-11-04,EOS/USDT,4.708,4.755,4.432,4.542,16252097.6,74333129.04,181855,4.5935
1.63607E+12,2021-11-05,EOS/USDT,4.541,4.597,4.458,4.502,14024528.8,63414698.62,145554,4.5275
1.63616E+12,2021-11-06,EOS/USDT,4.502,4.547,4.22,4.446,14213765.9,62799710.96,154621,4.3835
1.63624E+12,2021-11-07,EOS/USDT,4.447,4.6,4.417,4.599,9720905.5,43685481.8,99531,4.5085
1.63633E+12,2021-11-08,EOS/USDT,4.598,4.888,4.58,4.859,20652512.9,97234388.28,280383,4.734
1.63642E+12,2021-11-09,EOS/USDT,4.859,5.38,4.835,5.209,59359542.4,304260034.2,1038589,5.1075
1.6365E+12,2021-11-10,EOS/USDT,5.209,5.44,4.52,4.841,50489248.5,256913907.2,656876,4.98
1.63659E+12,2021-11-11,EOS/USDT,4.842,5.026,4.795,4.922,19002289,93527557.57,237292,4.9105
1.63668E+12,2021-11-12,EOS/USDT,4.921,5.105,4.666,4.849,26107040.3,128096434,315019,4.8855
1.63676E+12,2021-11-13,EOS/USDT,4.849,5.069,4.796,5.009,14628256.7,72254503.94,153951,4.9325
1.63685E+12,2021-11-14,EOS/USDT,5.009,5.089,4.83,4.957,14510762.5,71731210.25,135040,4.9595
1.63693E+12,2021-11-15,EOS/USDT,4.956,5.098,4.764,4.807,16281171.6,80746024,199130,4.931
1.63702E+12,2021-11-16,EOS/USDT,4.808,4.81,4.074,4.327,38791692.9,172311235.6,406642,4.442
1.63711E+12,2021-11-17,EOS/USDT,4.327,4.411,4.172,4.368,20470792.8,88225327.91,208282,4.2915
1.63719E+12,2021-11-18,EOS/USDT,4.369,4.444,3.935,4.087,30364138.5,126781899.5,276242,4.1895
1.63728E+12,2021-11-19,EOS/USDT,4.087,4.317,4.047,4.288,17197998.6,72353488.03,128880,4.182
1.63737E+12,2021-11-20,EOS/USDT,4.288,4.349,4.17,4.341,13125947.8,56299417.22,99359,4.2595
1.63745E+12,2021-11-21,EOS/USDT,4.34,4.381,4.23,4.243,13647114.5,58556495.92,96326,4.3055
1.63754E+12,2021-11-22,EOS/USDT,4.244,4.287,4.052,4.134,19316813.5,80522720.29,142913,4.1695
1.63763E+12,2021-11-23,EOS/USDT,4.135,4.25,4.054,4.232,19767828.6,82347424.68,149845,4.152
1.63771E+12,2021-11-24,EOS/USDT,4.232,4.26,4.005,4.12,16577868.4,68365364.36,132001,4.1325
1.6378E+12,2021-11-25,EOS/USDT,4.12,4.314,4.094,4.251,15019079.5,63399547.56,121161,4.204
1.63788E+12,2021-11-26,EOS/USDT,4.252,4.267,3.763,3.852,29782044.8,117370313.4,239107,4.015
1.63797E+12,2021-11-27,EOS/USDT,3.851,3.977,3.831,3.898,14378274.6,56161534.57,100339,3.904
1.63806E+12,2021-11-28,EOS/USDT,3.897,3.97,3.66,3.966,18037930.7,68857116.38,141660,3.815
1.63814E+12,2021-11-29,EOS/USDT,3.966,4.045,3.901,4.002,13328084.1,52901450.44,108174,3.973
