unix,ds,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount,Value
1.52E+12,2018-03-26,BTC/USDT,8470.14000000,8514.89,7831,8134.23000000,44033.59566000,358429758.87319522,310462,8172.945
1.52E+12,2018-03-27,BTC/USDT,8134.22000000,8215.94,7730,7795.51000000,37427.64805000,297609656.44043652,266540,7972.97
1.52E+12,2018-03-28,BTC/USDT,7795.51000000,8109,7728,7949.30000000,26401.33167000,209186093.18317955,183620,7918.5
1.52E+12,2018-03-29,BTC/USDT,7949.30000000,7975,6941.11,7090.14000000,54620.91512500,405591158.63231810,359537,7458.055
1.52E+12,2018-03-30,BTC/USDT,7090.16000000,7292.43,6600.1,6840.23000000,65306.03197600,450352009.17099798,400057,6946.265
1.52E+12,2018-03-31,BTC/USDT,6840.24000000,7223.36,6777,6923.91000000,36868.53908700,258341534.47236215,240293,7000.18
1.52E+12,2018-04-01,BTC/USDT,6922.00000000,7049.98,6430,6813.01000000,44071.43046300,297470498.81956284,260942,6739.99
1.52E+12,2018-04-02,BTC/USDT,6813.01000000,7125,6765,7056.00000000,32123.56007200,224322159.41331607,206780,6945
1.52E+12,2018-04-03,BTC/USDT,7063.97000000,7520,7011.01,7405.21000000,37787.33181100,277080072.76171274,248143,7265.505
1.52E+12,2018-04-04,BTC/USDT,7405.21000000,7427.52,6707,6796.10000000,42227.18380400,297443582.74612247,277249,7067.26
1.52E+12,2018-04-05,BTC/USDT,6796.10000000,6902,6566.69,6770.76000000,39029.73146000,263446941.13212420,238476,6734.345
1.52E+12,2018-04-06,BTC/USDT,6770.00000000,6850,6500,6601.39000000,27455.01192000,182139799.80865908,162456,6675
1.52E+12,2018-04-07,BTC/USDT,6601.39000000,7070,6586.28,6895.80000000,32269.57826700,222323863.54144784,178577,6828.14
1.52E+12,2018-04-08,BTC/USDT,6895.81000000,7109.13,6880,7018.00000000,21427.67316500,149967346.66268999,152461,6994.565
1.52E+12,2018-04-09,BTC/USDT,7011.04000000,7185,6611,6782.72000000,34078.29720600,234309953.75033436,212669,6898
1.52E+12,2018-04-10,BTC/USDT,6781.55000000,6890,6656,6843.90000000,22326.72809500,151417844.26639679,147755,6773
1.52E+12,2018-04-11,BTC/USDT,6839.56000000,6990,6787,6953.79000000,23997.87117700,165264003.41270605,155607,6888.5
1.52E+12,2018-04-12,BTC/USDT,6953.78000000,8012.23,6743.2,7923.00000000,64861.59598700,485176252.48933569,404588,7377.715
1.52E+12,2018-04-13,BTC/USDT,7922.99000000,8233.39,7732,7877.41000000,55044.52314800,439884522.71194887,351905,7982.695
1.52E+12,2018-04-14,BTC/USDT,7877.48000000,8186,7810,7999.01000000,31621.28635700,252868761.32061629,194500,7998
1.52E+12,2018-04-15,BTC/USDT,8004.00000000,8429.54,7999.02,8355.00000000,27946.72044400,230287099.58430218,181778,8214.28
1.52E+12,2018-04-16,BTC/USDT,8355.07000000,8419,7867,8064.92000000,36664.06971500,295817536.47495277,226748,8143
1.52E+12,2018-04-17,BTC/USDT,8064.92000000,8173.7,7825.4,7885.02000000,32152.60356700,258221765.57371348,221228,7999.55
1.52E+12,2018-04-18,BTC/USDT,7890.96000000,8236.43,7868,8173.00000000,26969.04457000,217649160.11017893,183472,8052.215
1.52E+12,2018-04-19,BTC/USDT,8173.99000000,8296,8080,8278.00000000,27113.84746400,222675105.78845420,196821,8188
1.52E+12,2018-04-20,BTC/USDT,8273.84000000,8930,8177.09,8856.98000000,39795.33748500,337288580.42571296,289687,8553.545
1.52E+12,2018-04-21,BTC/USDT,8852.12000000,9035,8565,8915.31000000,40872.22990900,358915978.10403391,295374,8800
1.52E+12,2018-04-22,BTC/USDT,8915.31000000,9020.67,8727.68,8787.02000000,29458.25348000,261804372.90934709,229871,8874.175
1.52E+12,2018-04-23,BTC/USDT,8785.70000000,8985,8745,8934.01000000,25838.11470900,229754640.59668775,190944,8865
1.52E+12,2018-04-24,BTC/USDT,8934.00000000,9731.01,8922,9619.99000000,46268.79010600,431210048.06250353,326608,9326.505
1.52E+12,2018-04-25,BTC/USDT,9618.96000000,9759.82,8730,8869.99000000,81110.03758900,745137762.96886696,477363,9244.91
1.52E+12,2018-04-26,BTC/USDT,8869.99000000,9307.48,8651.62,9266.00000000,43300.30424500,385046648.13786612,285850,8979.55
1.52E+12,2018-04-27,BTC/USDT,9267.03000000,9395,8889,8915.35000000,37241.34703600,342805674.55176013,268471,9142
1.52E+12,2018-04-28,BTC/USDT,8915.35000000,9427.48,8870,9348.00000000,34759.62842000,321653866.20018867,257288,9148.74
1.52E+12,2018-04-29,BTC/USDT,9348.00000000,9570.51,9163.74,9419.00000000,38149.85003500,357004895.96368626,311494,9367.125
1.53E+12,2018-04-30,BTC/USDT,9417.04000000,9458.64,9124.99,9246.01000000,35002.03387500,325019389.24994115,285951,9291.815
1.53E+12,2018-05-01,BTC/USDT,9246.01000000,9248.99,8800.49,9071.48000000,41018.46363300,368688349.62168454,268741,9024.74
1.53E+12,2018-05-02,BTC/USDT,9071.48000000,9268,8970.2,9247.84000000,26123.54396100,238421833.75811328,188258,9119.1
1.53E+12,2018-05-03,BTC/USDT,9247.81000000,9844,9168.4,9750.00000000,38768.38828800,366028365.22714452,282581,9506.2
1.53E+12,2018-05-04,BTC/USDT,9750.00000000,9830.04,9520.85,9713.99000000,28681.58887900,277565997.63316434,210165,9675.445
1.53E+12,2018-05-05,BTC/USDT,9714.00000000,10020,9682,9864.00000000,24990.01834500,246807563.50646492,212076,9851
1.53E+12,2018-05-06,BTC/USDT,9863.99000000,9970,9417.03,9659.01000000,27690.35155900,267359420.30359016,229309,9693.515
1.53E+12,2018-05-07,BTC/USDT,9661.02000000,9689.67,9181,9365.00000000,33787.64001200,316015961.44182946,230754,9435.335
1.53E+12,2018-05-08,BTC/USDT,9365.00000000,9475.7,9060.54,9187.56000000,25533.83188900,236418155.68693511,189159,9268.12
1.53E+12,2018-05-09,BTC/USDT,9178.00000000,9390,8965,9310.00000000,25673.52489900,235736782.28825977,192337,9177.5
1.53E+12,2018-05-10,BTC/USDT,9310.00000000,9395.12,8970,9002.20000000,25055.06371800,231595002.59561663,221075,9182.56
1.53E+12,2018-05-11,BTC/USDT,9002.21000000,9016.8,8341,8400.00000000,48227.04806100,418859806.48161559,365538,8678.9
1.53E+12,2018-05-12,BTC/USDT,8405.94000000,8646.88,8153,8465.94000000,40241.32081000,337899865.86013073,310305,8399.94
1.53E+12,2018-05-13,BTC/USDT,8475.44000000,8763.36,8298,8679.71000000,25632.86936200,219455683.08035551,215590,8530.68
1.53E+12,2018-05-14,BTC/USDT,8679.71000000,8879.99,8277,8663.34000000,37389.66653300,320583612.23009106,292731,8578.495
1.53E+12,2018-05-15,BTC/USDT,8663.37000000,8859.99,8401.3,8462.00000000,28126.95613600,242341031.06166916,360379,8630.645
1.53E+12,2018-05-16,BTC/USDT,8462.00000000,8488,8083.01,8330.00000000,31130.71890800,257056552.43007563,300842,8285.505
1.53E+12,2018-05-17,BTC/USDT,8330.00000000,8464,7979,8041.46000000,25439.84479900,209489039.34104191,310780,8221.5
1.53E+12,2018-05-18,BTC/USDT,8038.82000000,8273.21,7911.9,8239.81000000,23476.15825100,189870380.85778694,183913,8092.555
1.53E+12,2018-05-19,BTC/USDT,8238.01000000,8390.8,8095.73,8233.49000000,17193.42427600,141878775.40909583,134185,8243.265
1.53E+12,2018-05-20,BTC/USDT,8233.49000000,8609,8163.9,8526.98000000,19957.05710900,167440553.74939281,161265,8386.45
1.53E+12,2018-05-21,BTC/USDT,8526.97000000,8595.31,8305,8381.24000000,21516.59648600,181750674.82134952,184158,8450.155
1.53E+12,2018-05-22,BTC/USDT,8386.89000000,8400.18,7935.11,7977.11000000,23710.90285800,194335432.43754092,192154,8167.645
1.53E+12,2018-05-23,BTC/USDT,7977.12000000,8031.9,7425,7501.95000000,42910.66677400,331238049.64074610,306812,7728.45
1.53E+12,2018-05-24,BTC/USDT,7501.95000000,7730.73,7266.99,7575.01000000,37845.44659500,284286378.50810044,253694,7498.86
1.53E+12,2018-05-25,BTC/USDT,7578.99000000,7649.55,7308.15,7457.00000000,26739.95664000,199749585.96950361,239025,7478.85
1.53E+12,2018-05-26,BTC/USDT,7456.99000000,7620,7300,7333.96000000,19464.08607100,145636226.45902890,212344,7460
1.53E+12,2018-05-27,BTC/USDT,7334.00000000,7400,7231.11,7338.99000000,18706.94551500,136710618.49801705,198341,7315.555
1.53E+12,2018-05-28,BTC/USDT,7338.99000000,7437,7058.02,7099.00000000,27219.43896300,196788994.26580812,233392,7247.51
1.53E+12,2018-05-29,BTC/USDT,7099.00000000,7540,7032.95,7461.29000000,39407.21183000,288070643.91286776,237359,7286.475
1.53E+12,2018-05-30,BTC/USDT,7467.98000000,7569,7260.5,7375.96000000,32041.58362300,237956894.04949043,242079,7414.75
1.53E+12,2018-05-31,BTC/USDT,7382.07000000,7699,7327.51,7485.01000000,30776.06310200,231017579.83413269,274399,7513.255
1.53E+12,2018-06-01,BTC/USDT,7485.01000000,7608.55,7355.54,7521.01000000,28259.12407800,211458512.12308230,303069,7482.045
1.53E+12,2018-06-02,BTC/USDT,7521.01000000,7697.33,7437,7640.03000000,26720.69021900,203370447.69065262,290131,7567.165
1.53E+12,2018-06-03,BTC/USDT,7636.81000000,7786.69,7600,7714.26000000,27505.15895100,211737376.85348509,349636,7693.345
1.53E+12,2018-06-04,BTC/USDT,7714.26000000,7760.52,7446.5,7487.00000000,32258.83511500,244167051.18701582,307003,7603.51
1.53E+12,2018-06-05,BTC/USDT,7487.00000000,7679.49,7358,7625.00000000,31722.97338400,237722147.65258064,236865,7518.745
1.53E+12,2018-06-06,BTC/USDT,7626.64000000,7699,7467.05,7658.84000000,27229.99189800,207006657.78019649,257573,7583.025
1.53E+12,2018-06-07,BTC/USDT,7658.79000000,7765,7620,7691.08000000,25062.22720200,192949056.84199957,244186,7692.5
1.53E+12,2018-06-08,BTC/USDT,7691.08000000,7703.5,7531,7603.44000000,23396.80467100,178204158.39968466,321734,7617.25
1.53E+12,2018-06-09,BTC/USDT,7603.44000000,7683.98,7450,7491.73000000,19339.88517600,147171153.41277501,278971,7566.99
1.53E+12,2018-06-10,BTC/USDT,7491.73000000,7491.73,6622.81,6764.99000000,52342.02003200,367338754.56308057,471088,7057.27
1.53E+12,2018-06-11,BTC/USDT,6765.00000000,6922,6610,6872.00000000,34552.16230300,233056682.85777126,203442,6766
1.53E+12,2018-06-12,BTC/USDT,6872.00000000,6890.51,6435,6530.00000000,36722.21119100,245787800.80122349,224658,6662.755
1.53E+12,2018-06-13,BTC/USDT,6530.00000000,6627.6,6118.68,6292.78000000,46185.51810000,295395681.66234120,266517,6373.14
1.53E+12,2018-06-14,BTC/USDT,6292.78000000,6720,6260,6635.98000000,44478.13083700,289074808.78412993,256384,6490
1.53E+12,2018-06-15,BTC/USDT,6638.67000000,6666.66,6362.31,6388.90000000,30018.32990500,196192096.14553953,184938,6514.485
1.53E+12,2018-06-16,BTC/USDT,6380.01000000,6560,6320.86,6483.98000000,22277.24114700,143760033.69408152,140470,6440.43
1.53E+12,2018-06-17,BTC/USDT,6482.50000000,6589.03,6422,6449.61000000,19847.24768800,129120718.76299886,129759,6505.515
1.53E+12,2018-06-18,BTC/USDT,6444.06000000,6794.38,6380,6712.46000000,31821.43499500,208570443.95997890,180773,6587.19
1.53E+12,2018-06-19,BTC/USDT,6711.39000000,6841.74,6653,6741.21000000,24311.42114300,163420093.79413501,160490,6747.37
1.53E+12,2018-06-20,BTC/USDT,6740.00000000,6817.23,6551.81,6761.51000000,26359.75245200,175935335.65057913,166074,6684.52
1.53E+12,2018-06-21,BTC/USDT,6763.21000000,6795,6672.57,6718.84000000,25428.85404800,171149859.23602844,159783,6733.785
1.53E+12,2018-06-22,BTC/USDT,6717.69000000,6733.97,5918.94,6045.00000000,52157.37083300,327460666.91451646,300515,6326.455
1.53E+12,2018-06-23,BTC/USDT,6045.92000000,6260,6008.48,6149.98000000,26622.78858900,162755765.84514262,170164,6134.24
1.53E+12,2018-06-24,BTC/USDT,6149.98000000,6259.8,5750,6136.97000000,47445.99895500,284095336.05789018,275996,6004.9
1.53E+12,2018-06-25,BTC/USDT,6137.95000000,6350,6061.97,6252.00000000,39164.51530600,242859915.80364608,218384,6205.985
1.53E+12,2018-06-26,BTC/USDT,6252.00000000,6272.54,6035,6070.78000000,19377.24048400,119676555.56449406,113431,6153.77
1.53E+12,2018-06-27,BTC/USDT,6065.89000000,6190.43,5971,6133.73000000,19225.67109800,117103011.80356834,99481,6080.715
1.53E+12,2018-06-28,BTC/USDT,6134.73000000,6173.01,5827,5853.98000000,30585.26602600,185247010.87925187,156241,6000.005
1.53E+12,2018-06-29,BTC/USDT,5851.01000000,6300,5780,6197.92000000,33911.28727800,201409363.91549843,212542,6040
1.53E+12,2018-06-30,BTC/USDT,6197.92000000,6528.99,6186.03,6390.07000000,37919.61284000,241568568.03107781,230915,6357.51
1.53E+12,2018-07-01,BTC/USDT,6391.08000000,6441.06,6251,6356.81000000,27562.96597400,175096501.49486907,183060,6346.03
1.53E+12,2018-07-02,BTC/USDT,6360.82000000,6685,6271.62,6615.29000000,36230.45226400,235524330.64865335,242589,6478.31
1.53E+12,2018-07-03,BTC/USDT,6615.29000000,6679.35,6463.01,6513.86000000,38657.78169100,254550438.13768883,232914,6571.18
1.53E+12,2018-07-04,BTC/USDT,6511.01000000,6784.92,6441.11,6586.98000000,23571.89277700,156277884.33011596,146203,6613.015
1.53E+12,2018-07-05,BTC/USDT,6585.53000000,6712,6453.33,6529.20000000,35071.97289800,230809190.30740513,216533,6582.665
1.53E+12,2018-07-06,BTC/USDT,6529.20000000,6648.54,6425,6609.78000000,29397.09474800,192230903.67599213,193854,6536.77
1.53E+12,2018-07-07,BTC/USDT,6609.79000000,6818.16,6508.88,6756.98000000,23973.87688600,158034155.17779143,145449,6663.52
1.53E+12,2018-07-08,BTC/USDT,6753.48000000,6780,6667.44,6712.10000000,24622.94779400,165941351.79836009,145349,6723.72
1.53E+12,2018-07-09,BTC/USDT,6712.10000000,6802.06,6612.24,6662.12000000,26732.40655000,179250573.66648534,147315,6707.15
1.53E+12,2018-07-10,BTC/USDT,6662.78000000,6681,6263,6296.91000000,38560.67270200,249099760.18974969,189913,6472
1.53E+12,2018-07-11,BTC/USDT,6296.91000000,6406,6278.99,6378.07000000,28715.49848700,182357469.02807090,151869,6342.495
1.53E+12,2018-07-12,BTC/USDT,6378.07000000,6380.28,6070,6250.57000000,31306.66334800,194325733.78750428,150985,6225.14
1.53E+12,2018-07-13,BTC/USDT,6251.40000000,6350,6110,6214.57000000,26375.32528600,164467999.80925834,144757,6230
1.53E+12,2018-07-14,BTC/USDT,6214.57000000,6335,6178,6251.99000000,17783.07199900,110959488.24719918,108052,6256.5
1.53E+12,2018-07-15,BTC/USDT,6250.90000000,6395,6225.4,6353.01000000,22979.21150800,145409822.74487660,114997,6310.2
1.53E+12,2018-07-16,BTC/USDT,6354.15000000,6747.3,6330.4,6723.35000000,36204.87708000,237104112.45049538,201733,6538.85
1.53E+12,2018-07-17,BTC/USDT,6723.33000000,7468.99,6652.04,7317.44000000,52105.42345900,364669305.03690641,276178,7060.515
1.53E+12,2018-07-18,BTC/USDT,7317.44000000,7588.08,7225.38,7381.90000000,59487.64345000,440669913.20835239,327949,7406.73
1.53E+12,2018-07-19,BTC/USDT,7381.88000000,7576.28,7270,7466.21000000,41218.25643700,305198281.13948622,235597,7423.14
1.53E+12,2018-07-20,BTC/USDT,7468.86000000,7700,7273,7337.53000000,46140.31344700,342862693.09590958,251391,7486.5
1.53E+12,2018-07-21,BTC/USDT,7337.47000000,7458.47,7211,7398.78000000,28886.49029100,212126417.22873152,164901,7334.735
1.53E+12,2018-07-22,BTC/USDT,7399.25000000,7582.4,7335.5,7394.79000000,30270.21844000,225619234.83744207,144711,7458.95
1.53E+12,2018-07-23,BTC/USDT,7394.78000000,7833,7375,7721.01000000,41646.34667100,320156546.58240985,219776,7604
1.53E+12,2018-07-24,BTC/USDT,7721.65000000,8486,7696,8397.24000000,60121.16374900,487117211.68189820,326329,8091
1.53E+12,2018-07-25,BTC/USDT,8397.24000000,8491.77,8050,8175.64000000,48257.64912400,398119757.80385012,277935,8270.885
1.53E+12,2018-07-26,BTC/USDT,8175.63000000,8315.69,7850.06,7920.00000000,43223.48168200,352101207.67995521,235681,8082.875
1.53E+12,2018-07-27,BTC/USDT,7920.00000000,8285,7805,8188.57000000,43671.00589100,350881696.75270696,227397,8045
1.53E+12,2018-07-28,BTC/USDT,8188.57000000,8246.54,8067,8225.04000000,26215.17383900,214357817.03140180,144170,8156.77
1.53E+12,2018-07-29,BTC/USDT,8225.04000000,8294.51,8115,8211.00000000,25531.22618500,209564023.05224951,144331,8204.755
1.53E+12,2018-07-30,BTC/USDT,8210.99000000,8273,7866,8173.92000000,39692.41654200,321599782.18069799,206911,8069.5
1.53E+12,2018-07-31,BTC/USDT,8171.40000000,8180,7633,7730.93000000,48296.91558700,379841367.20240225,239132,7906.5
1.53E+12,2018-08-01,BTC/USDT,7735.67000000,7750,7430,7604.58000000,42582.31293200,322252070.44348675,208008,7590
1.53E+12,2018-08-02,BTC/USDT,7600.08000000,7709.46,7455.72,7525.71000000,37665.69668400,285656680.70156358,175627,7582.59
1.53E+12,2018-08-03,BTC/USDT,7525.71000000,7540,7282.44,7418.78000000,44669.48604700,330599837.72855222,226727,7411.22
1.53E+12,2018-08-04,BTC/USDT,7412.27000000,7494.81,6926,7009.84000000,36288.42601000,262282965.48573316,199335,7210.405
1.53E+12,2018-08-05,BTC/USDT,7009.84000000,7089.87,6882.29,7024.19000000,32894.84978200,229992627.52322163,148658,6986.08
1.53E+12,2018-08-06,BTC/USDT,7024.19000000,7160,6821,6934.82000000,32760.19164300,229071781.11536670,177378,6990.5
1.53E+12,2018-08-07,BTC/USDT,6935.00000000,7150.46,6670,6720.06000000,45438.47350100,316365882.10316625,247202,6910.23
1.53E+12,2018-08-08,BTC/USDT,6720.63000000,6721.54,6123,6285.00000000,59550.53631900,382460776.49398139,305603,6422.27
1.53E+12,2018-08-09,BTC/USDT,6283.27000000,6622.81,6178.6,6529.79000000,51941.18511100,332880900.89059936,248573,6400.705
1.53E+12,2018-08-10,BTC/USDT,6529.79000000,6575.88,6026.39,6144.01000000,59034.97490200,374699380.94849149,289661,6301.135
1.53E+12,2018-08-11,BTC/USDT,6148.13000000,6488,5971,6232.35000000,47133.41855500,291056267.08922869,236173,6229.5
1.53E+12,2018-08-12,BTC/USDT,6222.55000000,6472.3,6130,6308.33000000,38567.77071200,243227298.87942723,190399,6301.15
1.53E+12,2018-08-13,BTC/USDT,6308.56000000,6545,6145.04,6246.35000000,53895.82878300,341552293.00730005,239602,6345.02
1.53E+12,2018-08-14,BTC/USDT,6248.25000000,6250.33,5880,6188.08000000,50186.74509100,303179556.36245032,252004,6065.165
1.53E+12,2018-08-15,BTC/USDT,6188.08000000,6609,6172.11,6267.16000000,68806.68702600,439109005.40343039,329413,6390.555
1.53E+12,2018-08-16,BTC/USDT,6265.27000000,6480,6205.6,6311.75000000,48515.25461800,307755605.16240387,228942,6342.8
1.53E+12,2018-08-17,BTC/USDT,6316.00000000,6585,6285.4,6584.49000000,57851.61080300,374472431.72358120,296730,6435.2
1.53E+12,2018-08-18,BTC/USDT,6579.04000000,6620,6288,6387.96000000,53742.32217200,345964004.36572125,276121,6454
1.53E+12,2018-08-19,BTC/USDT,6387.96000000,6541,6300,6477.53000000,45190.84799400,289271954.55326532,190758,6420.5
1.53E+12,2018-08-20,BTC/USDT,6477.53000000,6530,6220,6254.84000000,49435.55526000,317617945.74926080,237055,6375
1.53E+12,2018-08-21,BTC/USDT,6251.00000000,6500,6235.08,6480.00000000,41569.94740800,265458342.78172061,180578,6367.54
1.53E+12,2018-08-22,BTC/USDT,6479.98000000,6882.54,6251.2,6360.89000000,77909.39135900,512501182.20290209,326562,6566.87
1.53E+12,2018-08-23,BTC/USDT,6362.57000000,6576.99,6342.28,6525.01000000,40358.16682500,259786384.55491505,187637,6459.635
1.54E+12,2018-08-24,BTC/USDT,6525.00000000,6725,6440.5,6681.64000000,38305.67532200,251513064.47447148,180167,6582.75
1.54E+12,2018-08-25,BTC/USDT,6686.98000000,6789,6650.61,6733.64000000,19220.50592900,129083702.47542232,122483,6719.805
1.54E+12,2018-08-26,BTC/USDT,6733.64000000,6775.27,6568,6700.00000000,20107.29720800,134117930.39575019,130769,6671.635
1.54E+12,2018-08-27,BTC/USDT,6700.00000000,6940.51,6646.5,6908.64000000,37747.07874700,254214730.31712420,205441,6793.505
1.54E+12,2018-08-28,BTC/USDT,6907.26000000,7135,6860,7076.11000000,48352.91716300,338220284.29016572,252033,6997.5
1.54E+12,2018-08-29,BTC/USDT,7077.00000000,7133.81,6912.34,7031.22000000,43252.48739200,304565438.48500581,223772,7023.075
1.54E+12,2018-08-30,BTC/USDT,7033.21000000,7063.63,6784.81,6984.84000000,44716.77462000,309357226.58362526,230848,6924.22
1.54E+12,2018-08-31,BTC/USDT,6984.84000000,7089,6888,7011.21000000,40467.40063800,282722730.06131950,203142,6988.5
1.54E+12,2018-09-01,BTC/USDT,7011.21000000,7275,7008.74,7200.01000000,40323.41409300,287299347.76914562,217286,7141.87
1.54E+12,2018-09-02,BTC/USDT,7201.57000000,7345.45,7127,7302.01000000,39814.84035200,288526018.71327894,210282,7236.225
1.54E+12,2018-09-03,BTC/USDT,7302.00000000,7338.28,7191.63,7263.02000000,32396.01837100,235393601.42514038,173846,7264.955
1.54E+12,2018-09-04,BTC/USDT,7263.00000000,7410,7227.17,7359.06000000,35300.64051800,258978411.27108596,183178,7318.585
1.54E+12,2018-09-05,BTC/USDT,7359.05000000,7397.3,6682,6700.00000000,63715.25626700,449463489.05799754,308813,7039.65
1.54E+12,2018-09-06,BTC/USDT,6697.27000000,6725,6265,6516.01000000,60644.46422700,390391932.20911762,280845,6495
1.54E+12,2018-09-07,BTC/USDT,6516.84000000,6544,6320,6395.54000000,38906.28805000,250716129.90518978,194451,6432
1.54E+12,2018-09-08,BTC/USDT,6395.54000000,6478,6111,6185.05000000,38215.03217100,241711345.37120344,180831,6294.5
1.54E+12,2018-09-09,BTC/USDT,6185.06000000,6441,6141.53,6250.81000000,37053.92382000,233583450.10542049,176709,6291.265
1.54E+12,2018-09-10,BTC/USDT,6252.26000000,6373.98,6221,6312.00000000,32439.45643200,204178349.96987470,165286,6297.49
1.54E+12,2018-09-11,BTC/USDT,6311.99000000,6404,6169.68,6294.91000000,33104.88859000,208346648.80045935,173335,6286.84
1.54E+12,2018-09-12,BTC/USDT,6293.00000000,6360,6192.37,6338.62000000,31433.64593900,197398009.01256667,165590,6276.185
1.54E+12,2018-09-13,BTC/USDT,6338.62000000,6535,6337.4,6487.38000000,40465.06310700,260985165.19184463,215637,6436.2
1.54E+12,2018-09-14,BTC/USDT,6487.39000000,6584.99,6385.62,6476.63000000,37173.33927700,241466662.64800575,198375,6485.305
1.54E+12,2018-09-15,BTC/USDT,6476.63000000,6565.45,6466.13,6514.96000000,25243.65661200,164557841.07986920,141362,6515.79
1.54E+12,2018-09-16,BTC/USDT,6514.96000000,6524.62,6370,6505.00000000,27568.13289700,178614079.15149954,145921,6447.31
1.54E+12,2018-09-17,BTC/USDT,6500.08000000,6533.84,6201,6248.69000000,35987.25473800,228970700.75042215,196924,6367.42
1.54E+12,2018-09-18,BTC/USDT,6248.69000000,6390,6224.98,6336.45000000,32620.86667000,205736329.40707866,169055,6307.49
